"long","lat","Expediente","Pueblo","Colonia_Ba","Territoria","Alcaldia","Fecha_de_I","Instalado"
-99.031816,19.202193,"743-ROJIFR-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-09-01,"Programa SCALL"
-98.999846,19.170333,"744-FLTAMA-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MIGUEL-MIA","NO APLICA","MILPA ALTA",2021-08-09,"Programa SCALL"
-99.029848,19.203445,"745-PINADO-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-10-09,"Programa SCALL"
-98.995349,19.212759,"746-RIVIMA-MIA-21","SAN ANTONIO TECOMITL","BARRIO CRUZTITLA","NO APLICA","MILPA ALTA",2021-07-14,"Programa SCALL"
-99.069317,19.205515,"747-CHRUMA-MIA-21","NO APLICA","PUEBLO SAN BARTOLOME XICOMULCO","NO APLICA","MILPA ALTA",2021-07-16,"Programa SCALL"
-99.006445,19.195787,"748-BRMAFE-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-07-05,"Programa SCALL"
-99.002354,19.208198,"751-OLALMA-MIA-21","SAN ANTONIO TECOMITL","BARRIO CRUZTITLA","NO APLICA","MILPA ALTA",2021-07-24,"Programa SCALL"
-99.024687,19.194187,"753-MEFRAD-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-05-05,"Programa SCALL"
-99.021873,19.193163,"754-ISPEAL-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-07-29,"Programa SCALL"
-99.026127,19.193976,"755-MEMOIN-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-05-12,"Programa SCALL"
-99.012724,19.197763,"756-GORELI-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-08-10,"Programa SCALL"
-99.026091,19.193533,"757-MOSTIS-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-04-22,"Programa SCALL"
-99.013687,19.200043,"759-GOGOIS-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-07-20,"Programa SCALL"
-99.021284,19.19517,"762-DEMAAR-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-09-07,"Programa SCALL"
-99.001671,19.208986,"765-VACOSE-MIA-21","SAN ANTONIO TECOMITL","BARRIO CRUZTITLA","NO APLICA","MILPA ALTA",2021-07-24,"Programa SCALL"
-99.002073,19.195534,"767-ORRAGA-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-08-02,"Programa SCALL"
-99.018856,19.204024,"768-ALGAFA-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-09-07,"Programa SCALL"
-99.004315,19.195276,"770-CAURVE-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-07-12,"Programa SCALL"
-98.990776,19.1702,"771-ARGADA-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-07-13,"Programa SCALL"
-99.003845,19.195362,"772-CAURBL-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-07-12,"Programa SCALL"
-99.033211,19.170774,"773-YEFLFR-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-24,"Programa SCALL"
-99.008972,19.199963,"774-VAVICH-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-08-30,"Programa SCALL"
-99.005068,19.171355,"775-VATAMA-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MIGUEL-MIA","NO APLICA","MILPA ALTA",2021-08-20,"Programa SCALL"
-99.002479,19.174598,"779-ROFLAN-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MIGUEL-MIA","NO APLICA","MILPA ALTA",2021-08-26,"Programa SCALL"
-98.99935,19.211051,"781-OLMOMA-MIA-21","SAN ANTONIO TECOMITL","BARRIO CRUZTITLA","NO APLICA","MILPA ALTA",2021-08-27,"Programa SCALL"
-99.024441,19.199158,"782-OTMOEV-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-09-07,"Programa SCALL"
-98.992425,19.170344,"785-GUSAAN-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-08-03,"Programa SCALL"
-98.998651,19.170268,"786-BODAJO-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-07-26,"Programa SCALL"
-99.003313,19.202471,"787-MABAER-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-08-11,"Programa SCALL"
-98.996015,19.172584,"788-ROESES-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-08-12,"Programa SCALL"
-98.992172,19.17427,"789-HEHEAD-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-07-26,"Programa SCALL"
-99.010239,19.200167,"790-CAPIMA-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-07-31,"Programa SCALL"
-99.003047,19.198391,"791-COPIBI-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-09-22,"Programa SCALL"
-99.004881,19.196941,"793-ALGAVI-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-08-11,"Programa SCALL"
-98.995381,19.217032,"794-PERANA-MIA-21","SAN ANTONIO TECOMITL","BARRIO CRUZTITLA","NO APLICA","MILPA ALTA",2021-05-18,"Programa SCALL"
-99.005164,19.195316,"795-GORUFR-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-07-12,"Programa SCALL"
-98.994491,19.169344,"796-CAVAAN-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-07-13,"Programa SCALL"
-99.001499,19.218327,"797-TOPEMA-MIA-21","SAN ANTONIO TECOMITL","BARRIO CRUZTITLA","NO APLICA","MILPA ALTA",2021-10-21,"Programa SCALL"
-98.992098,19.170595,"801-MOPECO-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-08-03,"Programa SCALL"
-99.030576,19.180139,"802-MOMIIR-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-14,"Programa SCALL"
-99.007235,19.200318,"803-MAGUNA-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-08-30,"Programa SCALL"
-98.999886,19.170529,"804-VETOMA-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-08-09,"Programa SCALL"
-99.030492,19.202145,"806-TOVAMI-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-09-01,"Programa SCALL"
-99.025465,19.195734,"808-MEJIAR-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-08-19,"Programa SCALL"
-99.088636,19.190623,"809-JITASA-MIA-21","NO APLICA","PUEBLO SAN SALVADOR CUAUHTENCO","NO APLICA","MILPA ALTA",2021-07-30,"Programa SCALL"
-99.088726,19.195424,"811-RERAFR-MIA-21","NO APLICA","PUEBLO SAN SALVADOR CUAUHTENCO","NO APLICA","MILPA ALTA",2021-09-06,"Programa SCALL"
-99.024385,19.19512,"812-ARMEMA-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-04-20,"Programa SCALL"
-99.015108,19.19663,"813-LOCANA-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-09-18,"Programa SCALL"
-99.084601,19.190616,"815-MEGELU-MIA-21","NO APLICA","PUEBLO SAN SALVADOR CUAUHTENCO","NO APLICA","MILPA ALTA",2021-07-30,"Programa SCALL"
-98.996453,19.171636,"817-MICOLU-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-07-09,"Programa SCALL"
-99.003004,19.19699,"819-GOSUYE-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-07-28,"Programa SCALL"
-99.012488,19.190978,"820-ALREMA-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-09-02,"Programa SCALL"
-99.02671,19.187218,"821-ARRUHE-MIA-21","VILLA MILPA ALTA","BARRIO LA LUZ","NO APLICA","MILPA ALTA",2021-08-16,"Programa SCALL"
-99.088717,19.194202,"822-GUHERE-MIA-21","NO APLICA","PUEBLO SAN SALVADOR CUAUHTENCO","NO APLICA","MILPA ALTA",2021-08-05,"Programa SCALL"
-99.027847,19.18254,"823-ESGUMA-MIA-21","VILLA MILPA ALTA","BARRIO LA LUZ","NO APLICA","MILPA ALTA",2021-08-28,"Programa SCALL"
-99.025691,19.188585,"825-QUMEJO-MIA-21","VILLA MILPA ALTA","BARRIO LA LUZ","NO APLICA","MILPA ALTA",2021-08-28,"Programa SCALL"
-99.013206,19.192837,"826-LIPEYA-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-08-10,"Programa SCALL"
-99.011715,19.194226,"827-JUMEEU-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-08-10,"Programa SCALL"
-99.006481,19.202907,"829-MOGONA-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-07-28,"Programa SCALL"
-99.026776,19.193182,"831-MUVERA-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-05-07,"Programa SCALL"
-98.998034,19.174547,"832-BAORLI-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MIGUEL-MIA","NO APLICA","MILPA ALTA",2021-04-28,"Programa SCALL"
-99.010408,19.196644,"833-PEJIDU-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-07-31,"Programa SCALL"
-99.014292,19.202166,"834-JACHBE-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-08-13,"Programa SCALL"
-99.027073,19.17512,"835-LAJIOM-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-07,"Programa SCALL"
-99.013259,19.192857,"836-TECAER-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-08-10,"Programa SCALL"
-99.011755,19.194067,"838-REMALU-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-10-21,"Programa SCALL"
-99.030407,19.17488,"840-DEMEJO-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-07,"Programa SCALL"
-99.052694,19.200075,"841-CAMEED-MIA-21","SAN PEDRO ACTOPAN","BARRIO OCOTITLA","NO APLICA","MILPA ALTA",2021-08-06,"Programa SCALL"
-99.054637,19.200723,"842-AVMIFE-MIA-21","SAN PEDRO ACTOPAN","BARRIO OCOTITLA","NO APLICA","MILPA ALTA",2021-09-30,"Programa SCALL"
-98.998377,19.175902,"843-TACAJU-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MIGUEL-MIA","NO APLICA","MILPA ALTA",2021-08-26,"Programa SCALL"
-99.002362,19.193153,"844-NAMEMA-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-08-02,"Programa SCALL"
-99.015399,19.19652,"847-PEVIRU-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-09-02,"Programa SCALL"
-99.027749,19.194665,"848-GOTOJO-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-08-19,"Programa SCALL"
-99.01417,19.193184,"849-URRILI-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-08-10,"Programa SCALL"
-99.030482,19.202172,"851-TOLAGA-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-09-01,"Programa SCALL"
-99.029525,19.176546,"852-MUROED-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-07,"Programa SCALL"
-99.000887,19.208897,"853-OLORRU-MIA-21","SAN ANTONIO TECOMITL","BARRIO CRUZTITLA","NO APLICA","MILPA ALTA",2021-10-14,"Programa SCALL"
-99.014273,19.202364,"854-ALSAAU-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-09-18,"Programa SCALL"
-99.011855,19.194225,"855-REMAEL-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-09-02,"Programa SCALL"
-99.014273,19.202364,"856-ALSAEL-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-09-18,"Programa SCALL"
-99.033773,19.1782,"857-PEMELU-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-23,"Programa SCALL"
-99.013518,19.198633,"865-LOVIOR-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-08-13,"Programa SCALL"
-99.015307,19.198813,"866-LOMOMA-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-08-13,"Programa SCALL"
-99.029869,19.203119,"867-GAGOMA-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-09-01,"Programa SCALL"
-99.018526,19.204748,"868-LOALAL-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-04-30,"Programa SCALL"
-99.050303,19.201089,"870-VIVEMA-MIA-21","SAN PEDRO ACTOPAN","BARRIO OCOTITLA","NO APLICA","MILPA ALTA",2021-08-06,"Programa SCALL"
-99.054701,19.20084,"871-BASAMA-MIA-21","SAN PEDRO ACTOPAN","BARRIO OCOTITLA","NO APLICA","MILPA ALTA",2021-08-18,"Programa SCALL"
-99.054797,19.198827,"872-GAARMA-MIA-21","SAN PEDRO ACTOPAN","BARRIO OCOTITLA","NO APLICA","MILPA ALTA",2021-08-18,"Programa SCALL"
-98.995743,19.209627,"873-CHMEXO-MIA-21","SAN ANTONIO TECOMITL","BARRIO CRUZTITLA","NO APLICA","MILPA ALTA",2021-10-14,"Programa SCALL"
-99.010882,19.190029,"875-MARULA-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-09-02,"Programa SCALL"
-98.997729,19.172975,"876-PEHEIR-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-07-13,"Programa SCALL"
-99.024321,19.195937,"877-GANULI-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-08-19,"Programa SCALL"
-98.99728,19.172223,"878-AGGOGR-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-08-12,"Programa SCALL"
-98.993001,19.168595,"879-COGUMA-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-09-09,"Programa SCALL"
-99.000503,19.174916,"881-MOVIIR-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MIGUEL-MIA","NO APLICA","MILPA ALTA",2021-08-26,"Programa SCALL"
-98.997198,19.175523,"883-FLGUHO-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MIGUEL-MIA","NO APLICA","MILPA ALTA",2021-08-12,"Programa SCALL"
-99.003006,19.172795,"884-VISAJO-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MIGUEL-MIA","NO APLICA","MILPA ALTA",2021-08-20,"Programa SCALL"
-98.999372,19.194725,"886-GOMEAN-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-08-02,"Programa SCALL"
-99.022097,19.195564,"888-MUNAJU-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-04-27,"Programa SCALL"
-99.042952,19.201713,"889-ORARLI-MIA-21","SAN PEDRO ACTOPAN","BARRIO NOCHTLA","NO APLICA","MILPA ALTA",2021-08-18,"Programa SCALL"
-99.013336,19.199313,"890-ALSAAN-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-09-18,"Programa SCALL"
-99.021129,19.197894,"892-MAMAMA-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-10-08,"Programa SCALL"
-98.990646,19.169531,"893-SOTOED-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-08-03,"Programa SCALL"
-99.050379,19.198973,"894-GOROMA-MIA-21","SAN PEDRO ACTOPAN","BARRIO OCOTITLA","NO APLICA","MILPA ALTA",2021-08-06,"Programa SCALL"
-99.070339,19.202924,"895-ROPAER-MIA-21","NO APLICA","PUEBLO SAN BARTOLOME XICOMULCO","NO APLICA","MILPA ALTA",2021-09-15,"Programa SCALL"
-99.070389,19.202962,"896-ROPAHI-MIA-21","NO APLICA","PUEBLO SAN BARTOLOME XICOMULCO","NO APLICA","MILPA ALTA",2021-09-15,"Programa SCALL"
-98.996126,19.173132,"898-ALLIED-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-07-09,"Programa SCALL"
-99.051367,19.202046,"899-ALCHAR-MIA-21","SAN PEDRO ACTOPAN","BARRIO TULA","NO APLICA","MILPA ALTA",2021-05-06,"Programa SCALL"
-99.039003,19.174342,"902-ROSAAR-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-04,"Programa SCALL"
-99.014044,19.191631,"903-LORECA-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-10-16,"Programa SCALL"
-98.999858,19.216744,"904-ALURFR-MIA-21","SAN ANTONIO TECOMITL","BARRIO CRUZTITLA","NO APLICA","MILPA ALTA",2021-07-14,"Programa SCALL"
-99.013196,19.197811,"905-GOREAR-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-08-13,"Programa SCALL"
-99.019344,19.20213,"907-PEPRMA-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-09-07,"Programa SCALL"
-99.046314,19.202563,"908-ALLAES-MIA-21","SAN PEDRO ACTOPAN","BARRIO NOCHTLA","NO APLICA","MILPA ALTA",2021-08-18,"Programa SCALL"
-99.029549,19.175133,"910-BEESCO-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-07,"Programa SCALL"
-99.027154,19.195064,"912-LAORBE-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-08-19,"Programa SCALL"
-99.035767,19.172099,"914-LOSAAN-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-04,"Programa SCALL"
-99.033102,19.180438,"915-VEROKA-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-23,"Programa SCALL"
-99.049465,19.204388,"918-ALGAGR-MIA-21","SAN PEDRO ACTOPAN","BARRIO TULA","NO APLICA","MILPA ALTA",2021-09-15,"Programa SCALL"
-99.001638,19.223113,"919-DERIIN-MIA-21","SAN ANTONIO TECOMITL","BARRIO TENANTITLA","NO APLICA","MILPA ALTA",2021-08-21,"Programa SCALL"
-99.035881,19.172009,"920-HESACI-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-04,"Programa SCALL"
-99.026108,19.186766,"921-ALHEAD-MIA-21","VILLA MILPA ALTA","BARRIO LA LUZ","NO APLICA","MILPA ALTA",2021-04-27,"Programa SCALL"
-98.996467,19.17021,"922-RAMEMA-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-08-12,"Programa SCALL"
-99.033751,19.176981,"924-RORAAR-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-23,"Programa SCALL"
-99.036648,19.178193,"925-GARARO-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-23,"Programa SCALL"
-99.032459,19.176511,"926-ALAQJE-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-25,"Programa SCALL"
-99.036094,19.176892,"927-GAGAMA-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-23,"Programa SCALL"
-99.035503,19.17052,"928-CRFUGU-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-17,"Programa SCALL"
-99.002931,19.196932,"929-ALVEMA-MIA-21","NO APLICA","PUEBLO SAN FRANCISCO TECOXPA","NO APLICA","MILPA ALTA",2021-08-02,"Programa SCALL"
-99.024963,19.195305,"931-GOARJU-MIA-21","VILLA MILPA ALTA","BARRIO SANTA MARTHA","NO APLICA","MILPA ALTA",2021-08-19,"Programa SCALL"
-98.998439,19.221676,"932-HESAMA-MIA-21","SAN ANTONIO TECOMITL","BARRIO TENANTITLA","NO APLICA","MILPA ALTA",2021-09-20,"Programa SCALL"
-99.032115,19.178076,"933-SEROCL-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-14,"Programa SCALL"
-99.03026,19.176694,"934-BASEAR-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-07,"Programa SCALL"
-99.091971,19.19222,"935-GAJICL-MIA-21","NO APLICA","PUEBLO SAN SALVADOR CUAUHTENCO","NO APLICA","MILPA ALTA",2021-08-05,"Programa SCALL"
-99.027482,19.186752,"936-ARCRAN-MIA-21","VILLA MILPA ALTA","BARRIO LA LUZ","NO APLICA","MILPA ALTA",2021-08-16,"Programa SCALL"
-99.033068,19.173037,"938-MECAMA-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-24,"Programa SCALL"
-99.012785,19.198099,"939-JIGAER-MIA-21","VILLA MILPA ALTA","BARRIO SANTA CRUZ-MIA","NO APLICA","MILPA ALTA",2021-08-10,"Programa SCALL"
-99.055324,19.200138,"941-CACAHU-MIA-21","SAN PEDRO ACTOPAN","BARRIO OCOTITLA","NO APLICA","MILPA ALTA",2021-10-22,"Programa SCALL"
-99.033763,19.179348,"942-SESAIL-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-09-03,"Programa SCALL"
-99.052683,19.199071,"943-GAMIRU-MIA-21","SAN PEDRO ACTOPAN","BARRIO OCOTITLA","NO APLICA","MILPA ALTA",2021-05-03,"Programa SCALL"
-99.01082,19.194355,"944-GOREGE-MIA-21","NO APLICA","PUEBLO SAN AGUSTIN OHTENCO","NO APLICA","MILPA ALTA",2021-09-02,"Programa SCALL"
-99.031049,19.170209,"945-YEGOJU-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-24,"Programa SCALL"
-99.033258,19.173182,"950-GAVAMA-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-17,"Programa SCALL"
-99.033514,19.175339,"953-PUGARE-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-07-22,"Programa SCALL"
-99.03398,19.17729,"955-MURORA-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-09-03,"Programa SCALL"
-99.036558,19.176908,"958-OLSASA-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-09-03,"Programa SCALL"
-99.08909,19.194425,"960-HEMAGR-MIA-21","NO APLICA","PUEBLO SAN SALVADOR CUAUHTENCO","NO APLICA","MILPA ALTA",2021-04-21,"Programa SCALL"
-98.99832,19.172421,"961-ORXXLU-MIA-21","SANTA ANA TLACOTENCO","BARRIO SAN MARCOS","NO APLICA","MILPA ALTA",2021-07-26,"Programa SCALL"
-99.072629,19.189087,"962-HERIFL-MIA-21","SAN PABLO OZTOTEPEC","BARRIO SAN MIGUEL-MIA","NO APLICA","MILPA ALTA",2021-07-27,"Programa SCALL"
-99.034457,19.18057,"964-ESGOCA-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-08-23,"Programa SCALL"
-99.030777,19.176666,"966-GAJIXO-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-05-06,"Programa SCALL"
-99.052228,19.20065,"971-ROARLE-MIA-21","SAN PEDRO ACTOPAN","BARRIO OCOTITLA","NO APLICA","MILPA ALTA",2021-10-23,"Programa SCALL"
-99.090361,19.19385,"973-SIAPDU-MIA-21","NO APLICA","PUEBLO SAN SALVADOR CUAUHTENCO","NO APLICA","MILPA ALTA",2021-08-05,"Programa SCALL"
-99.035464,19.181233,"976-GAPECE-MIA-21","NO APLICA","PUEBLO SAN LORENZO TLACOYUCAN","NO APLICA","MILPA ALTA",2021-09-03,"Programa SCALL"
-99.077417,19.186907,"978-GOXXMA-MIA-21","SAN PABLO OZTOTEPEC","BARRIO SAN MIGUEL-MIA","NO APLICA","MILPA ALTA",2021-07-10,"Programa SCALL"
