"long","lat","Expediente","Pueblo","Colonia_Ba","Territoria","Alcaldia","Fecha_de_I","Instalado"
-99.0281641128468,19.3509565482639,"S1US2N","AZTAHUACAN","SANTA MARIA AZTAHUACAN PBO","AZTAHUACAN","IZTAPALAPA",2019-08-09,"Programa SCALL"
-99.0284878633508,19.3511010953608,"N79NH5","AZTAHUACAN","SANTA MARIA AZTAHUACAN PBO","AZTAHUACAN","IZTAPALAPA",2019-08-12,"Programa SCALL"
-99.0261743468502,19.3521678484904,"Q54QAB","AZTAHUACAN","SANTA MARIA AZTAHUACAN PBO","AZTAHUACAN","IZTAPALAPA",2019-07-27,"Programa SCALL"
-99.0280119056745,19.351742820266,"A8WM7C","AZTAHUACAN","SANTA MARIA AZTAHUACAN PBO","AZTAHUACAN","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0342400710725,19.3574081656838,"R2V779","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-08-07,"Programa SCALL"
-99.0399801180216,19.351071823724,"K8WAK1","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-08-05,"Programa SCALL"
-99.0307052595749,19.3453439480022,"T8JLTK","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-08-07,"Programa SCALL"
-99.033038146991,19.3465364694351,"B68BI6","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0283541617441,19.3487694822781,"K5RK1L","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0268690070487,19.3497095908867,"C6C4YF","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-08-06,"Programa SCALL"
-99.0255834491627,19.3485078094834,"H1493A","AZTAHUACAN","SANTA MARIA AZTAHUACAN PBO","AZTAHUACAN","IZTAPALAPA",2019-08-05,"Programa SCALL"
-99.0301152570354,19.3469798058188,"W8ENN8","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-07-27,"Programa SCALL"
-99.0297057497804,19.3464285950599,"I9GQ7B","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.028887368509,19.3488778466192,"B6V6VH","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0269070106201,19.3492125315,"B8KJIZ","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0262786265103,19.3493210713207,"V2698E","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-08-05,"Programa SCALL"
-99.0316670349517,19.3461390697402,"T5JRR4","AZTAHUACAN","SANTA MARIA AZTAHUACAN","AZTAHUACAN","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.0555634557754,19.3419219473757,"U31T34","LOS ANGELES AGRARISTA","LA ERA","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-08,"Programa SCALL"
-99.05292708909,19.3447062344249,"S425CQ","AZTAHUACAN","JACARANDAS","AZTAHUACAN","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.0526314204622,19.3430886353582,"D318BA","AZTAHUACAN","JACARANDAS","AZTAHUACAN","IZTAPALAPA",2019-08-12,"Programa SCALL"
-99.0664147423151,19.2887514611308,"L5CNME","SAN LORENZO TEZONCO","ALLEPETLALLI","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-05,"Programa SCALL"
-99.0717943113093,19.2934579084869,"W6DE85","SAN LORENZO TEZONCO","CANANEA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.0667019726452,19.292944707935,"Z4YRXF","SAN LORENZO TEZONCO","CANANEA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-05,"Programa SCALL"
-99.0710044654486,19.293801638171,"A3JJ4L","SAN LORENZO TEZONCO","CANANEA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-08,"Programa SCALL"
-99.0658915420417,19.2894384927964,"Z5DTFR","SAN LORENZO TEZONCO","CANANEA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-08,"Programa SCALL"
-99.0726225845257,19.2939275253741,"N3C4JV","SAN LORENZO TEZONCO","CANANEA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0667682832886,19.2921674678476,"F3S345","SAN LORENZO TEZONCO","CANANEA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0678442408323,19.2932154089761,"X1S38Q","SAN LORENZO TEZONCO","CANANEA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-27,"Programa SCALL"
-99.0696817322863,19.2944438024589,"N59RAD","SAN LORENZO TEZONCO","USCOVI","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-12,"Programa SCALL"
-99.0696817322863,19.2944438024589,"N3WPTC","SAN LORENZO TEZONCO","USCOVI","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.0681774564144,19.293423144923,"G7CPJQ","SAN LORENZO TEZONCO","USCOVI","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-02,"Programa SCALL"
-99.0650848249854,19.2952407890605,"E1X38B","SAN LORENZO TEZONCO","LA PLANTA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-29,"Programa SCALL"
-99.0648372937814,19.2950872414592,"X4XWAU","SAN LORENZO TEZONCO","LA PLANTA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-02,"Programa SCALL"
-99.0646088133968,19.2949698363461,"A4SAUD","SAN LORENZO TEZONCO","LA PLANTA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.0622192370016,19.2935517954729,"Q6EADY","SAN LORENZO TEZONCO","LA PLANTA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0644757618985,19.2954850146783,"Y485N8","SAN LORENZO TEZONCO","LA PLANTA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0629622843326,19.2952324958066,"V7GAL5","SAN LORENZO TEZONCO","LA PLANTA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-02,"Programa SCALL"
-99.0653227488938,19.2951684049793,"M9DJNS","SAN LORENZO TEZONCO","LA PLANTA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-02,"Programa SCALL"
-99.0630282468066,19.2934972937058,"U4268X","SAN LORENZO TEZONCO","LA PLANTA","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-09,"Programa SCALL"
-99.0697196208227,19.2940099932013,"K4UFPV","SAN LORENZO TEZONCO","USCOVI","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-12,"Programa SCALL"
-99.068586696451,19.2933416551596,"K7X2DB","SAN LORENZO TEZONCO","USCOVI","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-07,"Programa SCALL"
-99.0679776456135,19.2935858924705,"Y5XGV1","SAN LORENZO TEZONCO","USCOVI","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-09,"Programa SCALL"
-99.0773361002571,19.2983810227276,"N3VSSM","SAN LORENZO TEZONCO","VALLE DE SAN LORENZO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-10,"Programa SCALL"
-99.0785335543402,19.294503472174,"L9UY08","SAN LORENZO TEZONCO","VALLE DE SAN LORENZO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.0760814790355,19.3022585877887,"X68EDL","SAN LORENZO TEZONCO","VALLE DE SAN LORENZO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-27,"Programa SCALL"
-99.0802120441013,19.3012988571332,"P2JRDL","SAN LORENZO TEZONCO","VALLE DE SAN LORENZO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0783811406379,19.2942414533408,"M431YW","SAN LORENZO TEZONCO","VALLE DE SAN LORENZO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-10,"Programa SCALL"
-99.0772304239647,19.2963024683699,"G35EK3","SAN LORENZO TEZONCO","VALLE DE SAN LORENZO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0749000777533,19.2998280199978,"K3W5KG","SAN LORENZO TEZONCO","VALLE DE SAN LORENZO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-27,"Programa SCALL"
-99.0708482373792,19.3067613095745,"D5MMSY","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-01,"Programa SCALL"
-99.0733993560703,19.3069591238453,"Z75P4B","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-29,"Programa SCALL"
-99.0731045710495,19.3076280081346,"R55NN8","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-27,"Programa SCALL"
-99.0707538814154,19.3086953450877,"T7ZHET","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-10,"Programa SCALL"
-99.0718756959171,19.3054595252182,"H4I5HJ","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-10,"Programa SCALL"
-99.0717718220926,19.30736645311,"M5MZG9","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-01,"Programa SCALL"
-99.0760255954918,19.3049156011876,"E7P8DN","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-29,"Programa SCALL"
-99.0724280705333,19.3061190356007,"I3ZJVL","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.070639647084,19.3086773145829,"A3K9KX","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-10,"Programa SCALL"
-99.071600094267,19.306471820059,"R1K1AE","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-07,"Programa SCALL"
-99.0711526347554,19.3062912474477,"H7I1BZ","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0739896626625,19.3072751937446,"A66WUL","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-13,"Programa SCALL"
-99.0725617432934,19.3070498325422,"E4F2A5","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-07,"Programa SCALL"
-99.0731136480978,19.3066338928834,"G9321E","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-08,"Programa SCALL"
-99.0779862982722,19.3046165405159,"L36RNG","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-27,"Programa SCALL"
-99.0714383735807,19.3066978179035,"E88LYY","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-13,"Programa SCALL"
-99.0746188256003,19.309308347423,"P86YX3","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-05,"Programa SCALL"
-99.072810107619,19.3090289193025,"U2ZMDV","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-27,"Programa SCALL"
-99.0685812109041,19.3030206996237,"K1AFJN","SAN LORENZO TEZONCO","SAN LORENZO TEZONCO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-27,"Programa SCALL"
-99.0726753220382,19.3055857319245,"J7K7JG","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.072703826228,19.3054682346338,"K1GU3C","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-01,"Programa SCALL"
-99.0727039020992,19.3056399448226,"J1PWPT","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-01,"Programa SCALL"
-99.074052914616,19.2997651038657,"W76AU1","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-05,"Programa SCALL"
-99.072647113083,19.3063719951729,"L61KWF","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-02,"Programa SCALL"
-99.0716570965738,19.3062187510688,"E71X52","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-05,"Programa SCALL"
-99.0731130617903,19.3053144357165,"I83RJY","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.078136571247,19.3003508319061,"P9PPY7","SAN LORENZO TEZONCO","VALLE DE SAN LORENZO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-06,"Programa SCALL"
-99.0668396386894,19.3038166352773,"Y4HM3Y","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.0653913392886,19.3001118321399,"N7QMN6","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0647718013945,19.2979701921258,"E3Z281","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0660663103525,19.2980329900577,"W7P5PH","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-29,"Programa SCALL"
-99.0661519529469,19.2979787347202,"N9SZLP","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0653819752737,19.3005004431013,"J2SIL3","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-20,"Programa SCALL"
-99.0661834405406,19.3052718928519,"Z58NWE","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.0666020029059,19.3046300865283,"B52FU9","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.0643933939443,19.3039078883979,"Y8UGHA","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.0659444448922,19.302705362717,"R3166E","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-05,"Programa SCALL"
-99.0660503168233,19.3056153615506,"E9GWXY","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-09,"Programa SCALL"
-99.0658955242627,19.2993886599313,"F3MH7R","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.0653061292312,19.3012596106432,"Y1BALM","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.0648010570685,19.2997505471305,"X4TG16","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0643440837095,19.2995157366826,"P1GIMZ","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.064915658833,19.3007175067618,"W3MEHG","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-10,"Programa SCALL"
-99.0659515661684,19.2967226101269,"T6S8M2","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0698834951287,19.2988810834465,"Q82CJH","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-29,"Programa SCALL"
-99.0697884614314,19.2992335778806,"V2V2QT","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0682372240278,19.2998396691103,"Q69VVN","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.0663416006963,19.296198300228,"K7Y8GI","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-12,"Programa SCALL"
-99.0676082098755,19.2978878274484,"U28GRZ","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-08,"Programa SCALL"
-99.0652753733868,19.2957106653828,"G5VX8M","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0657230827203,19.296605206438,"P1SWVH","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-08,"Programa SCALL"
-99.0684172015599,19.2977429279068,"C7MYCM","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.0679400434599,19.2947246178471,"V4GHAS","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.067455295633,19.2963696026384,"W8CE4S","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-27,"Programa SCALL"
-99.0664559535857,19.2965326420771,"T4ERI3","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-29,"Programa SCALL"
-99.0663607244447,19.2964151906405,"B44AYC","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.0675598397201,19.2959899936102,"H3UHY1","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-02,"Programa SCALL"
-99.069948579599,19.2952480282413,"Y8L2UK","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-02,"Programa SCALL"
-99.0654845745593,19.2952135339787,"Q6LJB7","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-13,"Programa SCALL"
-99.067342482533,19.2998038517702,"E3K2AZ","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.0649907856378,19.298132787308,"L9WC39","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0696958346829,19.3052705855553,"D2KXUZ","SAN LORENZO TEZONCO","SAN LORENZO TEZONCO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.069323323022,19.3022251295877,"S8A1HI","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0680568533376,19.3009965218061,"X9M9ER","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-05,"Programa SCALL"
-99.0783482132626,19.3050501797663,"C8I7XY","SAN LORENZO TEZONCO","SAN ANTONIO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-10,"Programa SCALL"
-99.0702365018572,19.3008239859786,"B5BI1C","SAN LORENZO TEZONCO","SAN LORENZO TEZONCO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-07,"Programa SCALL"
-99.0699521821602,19.3037250952758,"H76CWW","SAN LORENZO TEZONCO","SAN LORENZO TEZONCO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-08,"Programa SCALL"
-99.0669891076312,19.2968668306828,"W7KMAY","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0649619597739,19.2974459560186,"G3YT65","SAN LORENZO TEZONCO","EL ROSARIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-29,"Programa SCALL"
-99.0703704592349,19.3024597009313,"G2HZJB","SAN LORENZO TEZONCO","SAN LORENZO TEZONCO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-06,"Programa SCALL"
-99.067895423935,19.3019274325369,"N4VEEJ","SAN LORENZO TEZONCO","EL MOLINO TEZONCO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0711648392932,19.3124999202662,"Y6PXR6","SAN LORENZO TEZONCO","GUADALUPE BARRIO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-13,"Programa SCALL"
-99.0685904733213,19.3024061540738,"X1ZZML","SAN LORENZO TEZONCO","SAN LORENZO TEZONCO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0707218600114,19.300634013529,"Y778UB","SAN LORENZO TEZONCO","SAN LORENZO TEZONCO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-05,"Programa SCALL"
-99.0689238333902,19.3029121219911,"M7G5ZD","SAN LORENZO TEZONCO","SAN LORENZO TEZONCO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-06,"Programa SCALL"
-99.0686388122604,19.3041955376992,"J3TGGH","SAN LORENZO TEZONCO","SAN LORENZO TEZONCO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-09,"Programa SCALL"
-99.0685245135415,19.3040148330003,"A6MMBS","SAN LORENZO TEZONCO","SAN LORENZO TEZONCO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-06,"Programa SCALL"
-99.0686863902761,19.3041593702756,"X5IGKA","SAN LORENZO TEZONCO","SAN LORENZO TEZONCO BO","SAN LORENZO TEZONCO","IZTAPALAPA",2019-08-09,"Programa SCALL"
-99.079987769765,19.3489891008465,"S3C2FC","ESTRELLA HUIZACHEPETL","EL MANTO","ESTRELLA HUIZACHEPETL","IZTAPALAPA",2019-08-02,"Programa SCALL"
-99.0849000283088,19.3476583896503,"R27G9F","ESTRELLA HUIZACHEPETL","EL MANTO","ESTRELLA HUIZACHEPETL","IZTAPALAPA",2019-08-09,"Programa SCALL"
-99.0845486819609,19.3494750574342,"T2YVPH","ESTRELLA HUIZACHEPETL","EL MANTO","ESTRELLA HUIZACHEPETL","IZTAPALAPA",2019-08-02,"Programa SCALL"
-99.0552109792511,19.3413075149244,"A1JUZR","LOS ANGELES AGRARISTA","LA ERA","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.0552109792511,19.3413075149244,"C6UY83","LOS ANGELES AGRARISTA","LA ERA","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.0747220160476,19.3478435947733,"I8YCZT","LOS ANGELES AGRARISTA","LOS ANGELES","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-12,"Programa SCALL"
-99.0738931025817,19.3465696681025,"U6XHFT","LOS ANGELES AGRARISTA","LOS ANGELES","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-13,"Programa SCALL"
-99.0729888978642,19.3472387956334,"W2Q8K7","LOS ANGELES AGRARISTA","LOS ANGELES","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-07-31,"Programa SCALL"
-99.0689794989363,19.3448364250819,"H7YQ7E","LOS ANGELES AGRARISTA","LOS ANGELES","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-07-30,"Programa SCALL"
-99.0655976140023,19.3399846198804,"H1UXAA","LOS ANGELES AGRARISTA","LOS ANGELES","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-07,"Programa SCALL"
-99.0631789161133,19.3388377311677,"I62MNJ","LOS ANGELES AGRARISTA","FRANCISCO VILLA","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-08,"Programa SCALL"
-99.0605123976843,19.3368233069386,"M9R3B4","LOS ANGELES AGRARISTA","FRANCISCO VILLA","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-01,"Programa SCALL"
-99.0603787118827,19.3357388691109,"L5LJHQ","LOS ANGELES AGRARISTA","FRANCISCO VILLA","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-07,"Programa SCALL"
-99.0621407573305,19.3377536061692,"E61Y3K","LOS ANGELES AGRARISTA","FRANCISCO VILLA","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-07,"Programa SCALL"
-99.0589975813973,19.3338866639748,"I6JTFG","LOS ANGELES AGRARISTA","FRANCISCO VILLA","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-08,"Programa SCALL"
-99.0586655378026,19.337158292652,"H3EWWS","LOS ANGELES AGRARISTA","FRANCISCO VILLA","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-13,"Programa SCALL"
-99.0598739370331,19.3352148691743,"Z4RNPI","LOS ANGELES AGRARISTA","FRANCISCO VILLA","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-01,"Programa SCALL"
-99.0596662080916,19.3399505087421,"R8EVJU","LOS ANGELES AGRARISTA","FRANCISCO VILLA","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-08,"Programa SCALL"
-99.0600062028709,19.3324222833616,"C12VBI","LOS ANGELES AGRARISTA","PRESIDENTES DE MEXICO","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-03,"Programa SCALL"
-99.0598923979711,19.3336242889437,"Z7H3GL","LOS ANGELES AGRARISTA","PRESIDENTES DE MEXICO","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.061766991677,19.3312016523438,"C74238","LOS ANGELES AGRARISTA","PRESIDENTES DE MEXICO","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-07-26,"Programa SCALL"
-99.0615673861051,19.3320512312952,"Q3RGI9","LOS ANGELES AGRARISTA","PRESIDENTES DE MEXICO","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-13,"Programa SCALL"
-99.0614138294329,19.3287526477798,"K372ED","LOS ANGELES AGRARISTA","PRESIDENTES DE MEXICO","LOS ANGELES AGRARISTA","IZTAPALAPA",2019-08-06,"Programa SCALL"
