"long","lat","Expediente","Pueblo","Colonia_Ba","Territoria","Alcaldia","Fecha_de_I","Instalado"
-99.012586,19.288556,"3345-GIGOAU-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","OJO DE AGUA","NO APLICA","TLAHUAC",2020-10-06,"Programa SCALL"
-98.97487,19.218587,"3346-MAROGR-TLC-20","PUEBLO SAN NICOLAS TETELCO","SAN NICOLAS TETELCO","NO APLICA","TLAHUAC",2020-10-10,"Programa SCALL"
-99.004049,19.293354,"3347-CADADO-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-30,"Programa SCALL"
-99.000451,19.284994,"3349-JISAMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-18,"Programa SCALL"
-99.003617,19.291993,"3350-BAPEVI-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-17,"Programa SCALL"
-99.040645,19.309934,"3351-ROHEJE-TLC-20","NO APLICA","LA ESTACION","NO APLICA","TLAHUAC",2020-10-17,"Programa SCALL"
-99.00677,19.290249,"3352-ROMEFI-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-08,"Programa SCALL"
-99.049535,19.288025,"3353-GACEMO-TLC-20","NO APLICA","MIGUEL HIDALGO","NO APLICA","TLAHUAC",2020-10-12,"Programa SCALL"
-99.024104,19.296055,"3354-FUDUHE-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","ZACATENCO","NO APLICA","TLAHUAC",2020-09-14,"Programa SCALL"
-99.008212,19.270393,"3355-BAPAJU-TLC-20","SAN PEDRO TLAHUAC","BARRIO SAN JUAN","NO APLICA","TLAHUAC",2020-09-22,"Programa SCALL"
-99.007207,19.28847,"3356-PEVIRO-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-10,"Programa SCALL"
-99.047363,19.298302,"3359-SAVAJO-TLC-20","NO APLICA","MIGUEL HIDALGO","NO APLICA","TLAHUAC",2020-09-11,"Programa SCALL"
-99.029165,19.291247,"3360-VAMEMA-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","LA CONCHITA ZAPOTITLAN","NO APLICA","TLAHUAC",2020-11-24,"Programa SCALL"
-99.001752,19.291421,"3361-FLMEVI-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-09,"Programa SCALL"
-99.017833,19.295784,"3362-CHTOVI-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-10-28,"Programa SCALL"
-99.049592,19.288322,"3365-CAASMA-TLC-20","NO APLICA","MIGUEL HIDALGO","NO APLICA","TLAHUAC",2020-09-15,"Programa SCALL"
-98.992156,19.278527,"3366-MOMOJU-TLC-20","SAN PEDRO TLAHUAC","SAN JOSE","NO APLICA","TLAHUAC",2020-09-14,"Programa SCALL"
-99.01515,19.299057,"3368-CHHEMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-09-07,"Programa SCALL"
-98.996275,19.286077,"3369-PECELU-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-10-24,"Programa SCALL"
-99.039841,19.283026,"3370-MACHJU-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","LA CONCHITA ZAPOTITLAN","NO APLICA","TLAHUAC",2020-09-26,"Programa SCALL"
-98.995766,19.27917,"3371-MOMOJU-TLC-20","SAN PEDRO TLAHUAC","SAN JOSE","NO APLICA","TLAHUAC",2020-09-26,"Programa SCALL"
-99.008028,19.23714,"3373-MOJIVI-TLC-20","SAN JUAN IXTAYOPAN","EL ROSARIO","NO APLICA","TLAHUAC",2020-10-15,"Programa SCALL"
-98.993604,19.275184,"3374-MOSAEN-TLC-20","SAN PEDRO TLAHUAC","SAN JOSE","NO APLICA","TLAHUAC",2020-09-23,"Programa SCALL"
-99.008149,19.237237,"3376-MOJIPR-TLC-20","SAN JUAN IXTAYOPAN","EL ROSARIO","NO APLICA","TLAHUAC",2020-10-27,"Programa SCALL"
-99.008188,19.275407,"3377-MECHJE-TLC-20","SAN PEDRO TLAHUAC","BARRIO LA ASUNCION","NO APLICA","TLAHUAC",2020-10-07,"Programa SCALL"
-99.00751,19.289797,"3378-RINORA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-11-27,"Programa SCALL"
-98.969193,19.306589,"3379-OLVASO-TLC-20","SANTA CATARINA YECAHUIZOTL","BARRIO LA GUADALUPE","NO APLICA","TLAHUAC",2020-09-07,"Programa SCALL"
-98.996112,19.270214,"3380-RIROMA-TLC-20","SAN PEDRO TLAHUAC","LA HABANA","NO APLICA","TLAHUAC",2020-09-18,"Programa SCALL"
-99.03987,19.309122,"3381-RORUMA-TLC-20","NO APLICA","ZAPOTITLA","NO APLICA","TLAHUAC",2020-10-08,"Programa SCALL"
-99.002739,19.286445,"3383-SAMEBL-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-10-12,"Programa SCALL"
-99.05376,19.291196,"3384-NIMAOF-TLC-20","NO APLICA","AGRICOLA METROPOLITANA","NO APLICA","TLAHUAC",2020-09-19,"Programa SCALL"
-98.969146,19.309919,"3385-TANAGA-TLC-20","SANTA CATARINA YECAHUIZOTL","BARRIO LA CONCEPCION","NO APLICA","TLAHUAC",2020-10-17,"Programa SCALL"
-98.993887,19.287411,"3386-RUMEJU-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","AMP. SELENE","NO APLICA","TLAHUAC",2020-10-01,"Programa SCALL"
-99.007426,19.290096,"3387-MAREBA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-11,"Programa SCALL"
-98.998013,19.237272,"3389-HEBEAN-TLC-20","SAN JUAN IXTAYOPAN","AMP. LA CONCHITA","NO APLICA","TLAHUAC",2020-10-10,"Programa SCALL"
-99.011631,19.283649,"3390-GOCALU-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","EL TRIANGULO","NO APLICA","TLAHUAC",2020-09-24,"Programa SCALL"
-99.001956,19.286357,"3393-CHGARA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-12,"Programa SCALL"
-99.017816,19.292799,"3394-MEORAD-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-10-09,"Programa SCALL"
-98.998004,19.287358,"3395-MAROIG-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","AMP. SELENE","NO APLICA","TLAHUAC",2020-10-06,"Programa SCALL"
-99.007492,19.297436,"3398-CACABR-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-09-10,"Programa SCALL"
-99.024473,19.297191,"3399-ZAJUMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","ZACATENCO","NO APLICA","TLAHUAC",2020-09-07,"Programa SCALL"
-99.013429,19.288824,"3400-CASOAV-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","OJO DE AGUA","NO APLICA","TLAHUAC",2020-09-11,"Programa SCALL"
-99.006389,19.292072,"3401-CAMOMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-12,"Programa SCALL"
-99.053364,19.30165,"3402-LOBEHE-TLC-20","NO APLICA","LA NOPALERA","NO APLICA","TLAHUAC",2020-09-09,"Programa SCALL"
-99.003469,19.264418,"3404-CARADO-TLC-20","SAN PEDRO TLAHUAC","BARRIO LOS REYES","NO APLICA","TLAHUAC",2020-10-21,"Programa SCALL"
-99.003023,19.264431,"3405-CADELU-TLC-20","SAN PEDRO TLAHUAC","BARRIO LOS REYES","NO APLICA","TLAHUAC",2020-11-28,"Programa SCALL"
-98.995294,19.267021,"3406-CAOSAN-TLC-20","SAN PEDRO TLAHUAC","LA HABANA","NO APLICA","TLAHUAC",2020-10-21,"Programa SCALL"
-99.000584,19.248553,"3407-RAAPNI-TLC-20","SAN JUAN IXTAYOPAN","FRANCISCO VILLA","NO APLICA","TLAHUAC",2020-10-15,"Programa SCALL"
-99.022161,19.297549,"3408-MACACI-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","ZACATENCO","NO APLICA","TLAHUAC",2020-10-08,"Programa SCALL"
-98.994643,19.236277,"3409-TAJILU-TLC-20","SAN JUAN IXTAYOPAN","BARRIO LA SOLEDAD","NO APLICA","TLAHUAC",2020-11-02,"Programa SCALL"
-99.006013,19.286124,"3410-CHREEL-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-08-21,"Programa SCALL"
-98.993709,19.274474,"3411-CRLOEL-TLC-20","SAN PEDRO TLAHUAC","SAN JOSE","NO APLICA","TLAHUAC",2020-11-25,"Programa SCALL"
-99.022428,19.294499,"3412-SAVAHI-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","ZACATENCO","NO APLICA","TLAHUAC",2020-09-28,"Programa SCALL"
-99.016838,19.291661,"3413-CAPANI-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-10-07,"Programa SCALL"
-99.032628,19.295488,"3415-CRMAMA-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","LA CONCHITA ZAPOTITLAN","NO APLICA","TLAHUAC",2020-10-16,"Programa SCALL"
-98.999435,19.236446,"3416-BAROMO-TLC-20","SAN JUAN IXTAYOPAN","AMP. LA CONCHITA","NO APLICA","TLAHUAC",2020-10-02,"Programa SCALL"
-99.013914,19.296744,"3417-GUTOMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-10-01,"Programa SCALL"
-99.003061,19.280551,"3419-GAVIMA-TLC-20","SAN PEDRO TLAHUAC","SANTA CECILIA","NO APLICA","TLAHUAC",2020-09-12,"Programa SCALL"
-99.045729,19.297615,"3422-CACOMA-TLC-20","NO APLICA","MIGUEL HIDALGO","NO APLICA","TLAHUAC",2020-09-25,"Programa SCALL"
-99.028919,19.298148,"3424-SAMARO-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","BARRIO SANTIAGO CENTRO","NO APLICA","TLAHUAC",2020-10-20,"Programa SCALL"
-99.009277,19.256667,"3426-JIVALU-TLC-20","SAN PEDRO TLAHUAC","BARRIO SAN SEBASTIAN","NO APLICA","TLAHUAC",2020-09-21,"Programa SCALL"
-99.011173,19.287386,"3427-VARIER-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","OJO DE AGUA","NO APLICA","TLAHUAC",2020-10-03,"Programa SCALL"
-99.02978,19.299432,"3430-CRMAEF-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","BARRIO SANTIAGO CENTRO","NO APLICA","TLAHUAC",2020-09-18,"Programa SCALL"
-98.996967,19.229593,"3431-ARGANO-TLC-20","SAN JUAN IXTAYOPAN","JAIME TORRES BODET","NO APLICA","TLAHUAC",2020-09-21,"Programa SCALL"
-99.009889,19.288128,"3432-LOSAED-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","OJO DE AGUA","NO APLICA","TLAHUAC",2020-10-17,"Programa SCALL"
-99.001748,19.280734,"3434-ALJUJU-TLC-20","SAN PEDRO TLAHUAC","SANTA CECILIA","NO APLICA","TLAHUAC",2020-09-28,"Programa SCALL"
-99.004857,19.273699,"3436-PAMACA-TLC-20","SAN PEDRO TLAHUAC","BARRIO LA ASUNCION","NO APLICA","TLAHUAC",2020-11-17,"Programa SCALL"
-99.049915,19.293045,"3437-CHJICA-TLC-20","NO APLICA","MIGUEL HIDALGO","NO APLICA","TLAHUAC",2020-09-10,"Programa SCALL"
-99.000364,19.285198,"3439-JISAMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-18,"Programa SCALL"
-99.001526,19.285266,"3440-PARUTO-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-10,"Programa SCALL"
-99.000619,19.237616,"3441-ESSIMA-TLC-20","SAN JUAN IXTAYOPAN","AMP. LA CONCHITA","NO APLICA","TLAHUAC",2020-09-24,"Programa SCALL"
-99.001757,19.287284,"3442-TRNAAL-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-10-20,"Programa SCALL"
-98.992016,19.285897,"3443-CHSAOM-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","AMP. SELENE","NO APLICA","TLAHUAC",2020-09-18,"Programa SCALL"
-98.991771,19.288215,"3445-HERAAN-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","AMP. SELENE","NO APLICA","TLAHUAC",2020-09-17,"Programa SCALL"
-98.990091,19.287605,"3446-VAMAKA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","AMP. SELENE","NO APLICA","TLAHUAC",2020-11-09,"Programa SCALL"
-98.991916,19.285598,"3447-CHSAER-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","AMP. SELENE","NO APLICA","TLAHUAC",2020-09-28,"Programa SCALL"
-99.036052,19.289772,"3448-MOCHAG-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","LA CONCHITA ZAPOTITLAN","NO APLICA","TLAHUAC",2020-09-29,"Programa SCALL"
-99.003299,19.266829,"3449-CAPEAD-TLC-20","SAN PEDRO TLAHUAC","BARRIO LA MAGDALENA","NO APLICA","TLAHUAC",2020-09-25,"Programa SCALL"
-99.010744,19.285695,"3450-GAMOEM-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","EL TRIANGULO","NO APLICA","TLAHUAC",2020-09-25,"Programa SCALL"
-98.994672,19.236247,"3451-MODIJO-TLC-20","SAN JUAN IXTAYOPAN","BARRIO LA SOLEDAD","NO APLICA","TLAHUAC",2020-11-04,"Programa SCALL"
-99.001974,19.27792,"3452-YAHEJE-TLC-20","SAN PEDRO TLAHUAC","SANTA CECILIA","NO APLICA","TLAHUAC",2020-10-21,"Programa SCALL"
-99.002358,19.233142,"3453-ROSANO-TLC-20","SAN JUAN IXTAYOPAN","PE?<e6>A ALTA","NO APLICA","TLAHUAC",2020-11-02,"Programa SCALL"
-99.00193,19.262319,"3455-ACVEMA-TLC-20","SAN PEDRO TLAHUAC","BARRIO SAN ANDRES","NO APLICA","TLAHUAC",2020-11-05,"Programa SCALL"
-98.999846,19.238239,"3456-TADIMI-TLC-20","SAN JUAN IXTAYOPAN","AMP. LA CONCHITA","NO APLICA","TLAHUAC",2020-09-18,"Programa SCALL"
-98.993051,19.274263,"3457-PEMEPA-TLC-20","SAN PEDRO TLAHUAC","SAN JOSE","NO APLICA","TLAHUAC",2020-09-26,"Programa SCALL"
-99.010212,19.297358,"3459-DEGAMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","GUADALUPE TLALTENCO","NO APLICA","TLAHUAC",2020-09-14,"Programa SCALL"
-98.965053,19.31276,"3460-VAZAMA-TLC-20","SANTA CATARINA YECAHUIZOTL","BARRIO SANTIAGO","NO APLICA","TLAHUAC",2020-09-02,"Programa SCALL"
-99.005054,19.282278,"3461-CEGOMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-22,"Programa SCALL"
-99.030858,19.290293,"3462-CHPEMA-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","LA CONCHITA ZAPOTITLAN","NO APLICA","TLAHUAC",2020-09-17,"Programa SCALL"
-99.007571,19.260963,"3463-CAPEMA-TLC-20","SAN PEDRO TLAHUAC","QUIAHUATLA","NO APLICA","TLAHUAC",2020-09-15,"Programa SCALL"
-99.029006,19.297826,"3465-CHDELU-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","BARRIO SANTIAGO CENTRO","NO APLICA","TLAHUAC",2020-10-20,"Programa SCALL"
-98.993874,19.289003,"3466-ROGUMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","AMP. SELENE","NO APLICA","TLAHUAC",2020-11-11,"Programa SCALL"
-99.005474,19.239469,"3467-PEMEMA-TLC-20","SAN JUAN IXTAYOPAN","EL ROSARIO","NO APLICA","TLAHUAC",2020-09-18,"Programa SCALL"
-99.010682,19.296833,"3468-MADELU-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","GUADALUPE TLALTENCO","NO APLICA","TLAHUAC",2020-09-17,"Programa SCALL"
-98.976895,19.30658,"3471-ALLADI-TLC-20","SANTA CATARINA YECAHUIZOTL","BARRIO SAN MIGUEL","NO APLICA","TLAHUAC",2020-10-01,"Programa SCALL"
-99.003638,19.263976,"3472-BACAPE-TLC-20","SAN PEDRO TLAHUAC","BARRIO LOS REYES","NO APLICA","TLAHUAC",2020-11-21,"Programa SCALL"
-99.010476,19.296516,"3473-VACAIS-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","GUADALUPE TLALTENCO","NO APLICA","TLAHUAC",2020-09-17,"Programa SCALL"
-99.04592,19.291858,"3475-TOMILI-TLC-20","NO APLICA","MIGUEL HIDALGO","NO APLICA","TLAHUAC",2020-09-19,"Programa SCALL"
-99.014371,19.292142,"3476-NOVAAN-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","GUADALUPE TLALTENCO","NO APLICA","TLAHUAC",2020-11-14,"Programa SCALL"
-99.031314,19.29379,"3477-MAGUPE-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","BARRIO SANTIAGO SUR","NO APLICA","TLAHUAC",2020-11-20,"Programa SCALL"
-99.000584,19.233452,"3478-DIANDO-TLC-20","SAN JUAN IXTAYOPAN","PE?<e6>A ALTA","NO APLICA","TLAHUAC",2020-09-24,"Programa SCALL"
-99.031306,19.293829,"3479-MACRFL-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","BARRIO SANTIAGO SUR","NO APLICA","TLAHUAC",2020-11-05,"Programa SCALL"
-99.042076,19.312879,"3480-ARMEMI-TLC-20","NO APLICA","LA ESTACION","NO APLICA","TLAHUAC",2020-10-16,"Programa SCALL"
-99.009382,19.237821,"3481-MODUMA-TLC-20","SAN JUAN IXTAYOPAN","EL ROSARIO","NO APLICA","TLAHUAC",2020-11-14,"Programa SCALL"
-99.008563,19.280084,"3483-FUMAFL-TLC-20","SAN PEDRO TLAHUAC","SANTA CECILIA","NO APLICA","TLAHUAC",2020-09-25,"Programa SCALL"
-99.008481,19.275725,"3484-MOCOJO-TLC-20","SAN PEDRO TLAHUAC","BARRIO LA ASUNCION","NO APLICA","TLAHUAC",2020-10-10,"Programa SCALL"
-98.993495,19.276777,"3487-PAPEUB-TLC-20","SAN PEDRO TLAHUAC","SAN JOSE","NO APLICA","TLAHUAC",2020-09-23,"Programa SCALL"
-98.966191,19.228328,"3488-PIPINA-TLC-20","SAN ANDRES MIXQUIC","BARRIO LOS REYES DEL PUEBLO","NO APLICA","TLAHUAC",2020-10-10,"Programa SCALL"
-99.053708,19.302381,"3489-SACUJO-TLC-20","NO APLICA","LA NOPALERA","NO APLICA","TLAHUAC",2020-10-08,"Programa SCALL"
-98.9688,19.220318,"3493-AYMEMA-TLC-20","PUEBLO SAN NICOLAS TETELCO","TEPANTITLAMILCO","NO APLICA","TLAHUAC",2020-11-20,"Programa SCALL"
-99.013665,19.297813,"3497-HEVAVI-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-10-01,"Programa SCALL"
-99.013554,19.298035,"3499-SAMOCE-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-10-01,"Programa SCALL"
-99.010002,19.289372,"3500-DEMOTE-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","GUADALUPE TLALTENCO","NO APLICA","TLAHUAC",2020-09-12,"Programa SCALL"
-98.992425,19.288763,"3501-GUHENA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","AMP. SELENE","NO APLICA","TLAHUAC",2020-10-22,"Programa SCALL"
-98.996882,19.294797,"3502-HEGAMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","AMP. SELENE","NO APLICA","TLAHUAC",2020-10-20,"Programa SCALL"
-99.013513,19.298014,"3503-LARAJA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-10-24,"Programa SCALL"
-99.013086,19.298173,"3504-QURIMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-10-09,"Programa SCALL"
-98.963142,19.22597,"3505-BAY BE-TLC-20","SAN ANDRES MIXQUIC","BARRIO SAN BARTOLOME","NO APLICA","TLAHUAC",2020-09-29,"Programa SCALL"
-98.96284,19.229878,"3506-BACOEN-TLC-20","SAN ANDRES MIXQUIC","BARRIO LOS REYES DEL PUEBLO","NO APLICA","TLAHUAC",2020-11-03,"Programa SCALL"
-99.036616,19.29966,"3507-CHDEJE-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","BARRIO SANTIAGO NORTE","NO APLICA","TLAHUAC",2020-10-16,"Programa SCALL"
-99.035969,19.285606,"3511-GALIMA-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","LA CONCHITA ZAPOTITLAN","NO APLICA","TLAHUAC",2020-10-24,"Programa SCALL"
-99.010031,19.282025,"3512-MAALPE-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-10-16,"Programa SCALL"
-99.037643,19.299488,"3514-GRJAVI-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","BARRIO SANTA ANA NORTE","NO APLICA","TLAHUAC",2020-09-10,"Programa SCALL"
-98.999736,19.249557,"3515-COGOMA-TLC-20","SAN JUAN IXTAYOPAN","FRANCISCO VILLA","NO APLICA","TLAHUAC",2020-11-09,"Programa SCALL"
-98.987544,19.230239,"3516-ESHEJO-TLC-20","SAN JUAN IXTAYOPAN","JARDINES DEL LLANO","NO APLICA","TLAHUAC",2020-10-21,"Programa SCALL"
-99.000389,19.250562,"3518-VAARRO-TLC-20","SAN JUAN IXTAYOPAN","FRANCISCO VILLA","NO APLICA","TLAHUAC",2020-10-30,"Programa SCALL"
-99.048105,19.31277,"3519-TEKAVI-TLC-20","NO APLICA","LAS ARBOLEDAS","NO APLICA","TLAHUAC",2020-10-12,"Programa SCALL"
-99.002191,19.292651,"3520-RELORO-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SELENE","NO APLICA","TLAHUAC",2020-09-17,"Programa SCALL"
-99.012828,19.285626,"3521-CAAYPA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","EL TRIANGULO","NO APLICA","TLAHUAC",2020-09-18,"Programa SCALL"
-99.039825,19.309231,"3522-MOMAJO-TLC-20","NO APLICA","ZAPOTITLA","NO APLICA","TLAHUAC",2020-10-30,"Programa SCALL"
-99.039814,19.308993,"3523-FRY SA-TLC-20","NO APLICA","ZAPOTITLA","NO APLICA","TLAHUAC",2020-10-03,"Programa SCALL"
-99.039679,19.30934,"3524-HEGAEL-TLC-20","NO APLICA","ZAPOTITLA","NO APLICA","TLAHUAC",2020-10-07,"Programa SCALL"
-98.99055,19.232057,"3525-ARARAN-TLC-20","SAN JUAN IXTAYOPAN","JARDINES DEL LLANO","NO APLICA","TLAHUAC",2020-09-25,"Programa SCALL"
-99.012736,19.288869,"3526-FECHBR-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","OJO DE AGUA","NO APLICA","TLAHUAC",2020-10-14,"Programa SCALL"
-99.016064,19.293298,"3528-MAMOMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-09-28,"Programa SCALL"
-99.001737,19.26881,"3529-CAGOMA-TLC-20","SAN PEDRO TLAHUAC","BARRIO SAN MIGUEL","NO APLICA","TLAHUAC",2020-09-29,"Programa SCALL"
-98.966189,19.228335,"3530-PIPIZE-TLC-20","SAN ANDRES MIXQUIC","BARRIO LOS REYES DEL PUEBLO","NO APLICA","TLAHUAC",2020-09-29,"Programa SCALL"
-98.998709,19.273476,"3531-JAALBE-TLC-20","SAN PEDRO TLAHUAC","SAN JOSE","NO APLICA","TLAHUAC",2020-10-21,"Programa SCALL"
-99.015134,19.297548,"3532-RECACA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-09-17,"Programa SCALL"
-99.015945,19.295017,"3533-ROIRMA-TLC-20","PUEBLO SAN FRANCISCO TLALTENCO","SAN FRANCISCO TLALTENCO","NO APLICA","TLAHUAC",2020-09-10,"Programa SCALL"
-98.963876,19.313287,"3538-TOHEJA-TLC-20","SANTA CATARINA YECAHUIZOTL","BARRIO SANTIAGO","NO APLICA","TLAHUAC",2020-11-11,"Programa SCALL"
-98.963927,19.310639,"3539-TOSAJA-TLC-20","SANTA CATARINA YECAHUIZOTL","BARRIO LA CONCEPCION","NO APLICA","TLAHUAC",2020-11-24,"Programa SCALL"
-98.971972,19.218453,"3541-FLJIEN-TLC-20","PUEBLO SAN NICOLAS TETELCO","SAN NICOLAS TETELCO","NO APLICA","TLAHUAC",2020-11-11,"Programa SCALL"
-98.97495,19.218173,"3542-SOAVCL-TLC-20","PUEBLO SAN NICOLAS TETELCO","SAN NICOLAS TETELCO","NO APLICA","TLAHUAC",2020-10-15,"Programa SCALL"
-99.033306,19.298596,"3543-MAMOJE-TLC-20","PUEBLO SANTIAGO ZAPOTITLAN","BARRIO SANTIAGO NORTE","NO APLICA","TLAHUAC",2020-10-31,"Programa SCALL"
-99.059183,19.28963,"988-ALGOPA-TLC-20","NO APLICA","DEL MAR SUR","NO APLICA","TLAHUAC",2020-07-28,"Programa SCALL"
-99.011024,19.280315,"3545-BRARER-TLC-20","SAN PEDRO TLAHUAC","SANTA CECILIA","NO APLICA","TLAHUAC",2020-10-19,"Programa SCALL"
-98.996264,19.274442,"3547-MEPAMA-TLC-20","SAN PEDRO TLAHUAC","SAN JOSE","NO APLICA","TLAHUAC",2020-10-27,"Programa SCALL"
-99.003165,19.281051,"3548-ROAGJO-TLC-20","SAN PEDRO TLAHUAC","SANTA CECILIA","NO APLICA","TLAHUAC",2020-10-17,"Programa SCALL"
-99.004382,19.264094,"3549-GAMACE-TLC-20","SAN PEDRO TLAHUAC","BARRIO LOS REYES","NO APLICA","TLAHUAC",2020-10-02,"Programa SCALL"
-99.006663,19.275129,"3550-CHSAGU-TLC-20","SAN PEDRO TLAHUAC","BARRIO LA ASUNCION","NO APLICA","TLAHUAC",2020-11-11,"Programa SCALL"
-99.00659,19.275019,"3552-CHSAAL-TLC-20","SAN PEDRO TLAHUAC","BARRIO LA ASUNCION","NO APLICA","TLAHUAC",2020-11-11,"Programa SCALL"
-98.9647,19.230343,"3553-CAPEPA-TLC-20","SAN ANDRES MIXQUIC","BARRIO LOS REYES DEL PUEBLO","NO APLICA","TLAHUAC",2020-10-19,"Programa SCALL"
