alcaldia,latitud,longitud,alcaldia_id,año
Milpa Alta,19.174978,-99.03186,9,2022
Milpa Alta,19.17548,-99.031708,9,2022
Milpa Alta,19.176699,-99.032351,9,2022
Milpa Alta,19.172195,-99.034082,9,2022
Milpa Alta,19.188298,-99.068204,9,2022
Milpa Alta,19.206371,-99.066457,9,2022
Milpa Alta,19.174505,-99.029156,9,2022
Milpa Alta,19.212093,-99.060478,9,2022
Milpa Alta,19.202774,-99.072135,9,2022
Milpa Alta,19.176198,-99.029564,9,2022
Milpa Alta,19.207708,-99.06963,9,2022
Milpa Alta,19.173492,-99.03828,9,2022
Milpa Alta,19.176591,-99.032744,9,2022
Milpa Alta,19.176461,-99.029898,9,2022
Milpa Alta,19.187397,-99.06858,9,2022
Milpa Alta,19.191136,-99.089043,9,2022
Milpa Alta,19.175546,-99.026647,9,2022
Milpa Alta,19.174829,-99.03038,9,2022
Milpa Alta,19.187714,-99.06899,9,2022
Milpa Alta,19.206794,-99.070988,9,2022
Milpa Alta,19.175146,-99.030468,9,2022
Milpa Alta,19.179596,-99.037299,9,2022
Milpa Alta,19.204149,-99.071511,9,2022
Milpa Alta,19.190762,-99.069408,9,2022
Milpa Alta,19.175693,-99.031842,9,2022
Milpa Alta,19.174074,-99.031707,9,2022
Milpa Alta,19.170388,-99.032928,9,2022
Milpa Alta,19.175909,-99.030119,9,2022
Milpa Alta,19.192729,-99.091274,9,2022
Milpa Alta,19.184641,-99.068825,9,2022
Milpa Alta,19.176182,-99.035801,9,2022
Milpa Alta,19.177621,-99.033895,9,2022
Milpa Alta,19.202334,-99.070309,9,2022
Milpa Alta,19.187571,-99.070359,9,2022
Milpa Alta,19.19152,-99.089975,9,2022
Milpa Alta,19.175606,-99.030357,9,2022
Milpa Alta,19.175274,-99.032815,9,2022
Milpa Alta,19.201811,-99.070129,9,2022
Milpa Alta,19.179332,-99.069582,9,2022
Milpa Alta,19.192226,-99.09019,9,2022
Milpa Alta,19.203443,-99.069109,9,2022
Milpa Alta,19.175435,-99.02642,9,2022
Milpa Alta,19.176359,-99.029258,9,2022
Milpa Alta,19.170935,-99.033533,9,2022
Milpa Alta,19.18773,-99.069155,9,2022
Milpa Alta,19.175625,-99.033348,9,2022
Milpa Alta,19.200945,-99.069054,9,2022
Milpa Alta,19.175617,-99.029869,9,2022
Milpa Alta,19.223465,-98.996951,9,2022
Milpa Alta,19.188926,-99.090626,9,2022
Milpa Alta,19.204191,-99.068371,9,2022
Milpa Alta,19.190291,-99.092788,9,2022
Milpa Alta,19.174883,-99.034805,9,2022
Milpa Alta,19.184477,-99.06502,9,2022
Milpa Alta,19.185356,-99.069969,9,2022
Milpa Alta,19.206308,-99.067062,9,2022
Milpa Alta,19.175384,-99.041354,9,2022
Milpa Alta,19.189719,-99.069318,9,2022
Milpa Alta,19.186696,-99.068751,9,2022
Milpa Alta,19.175367,-99.037628,9,2022
Milpa Alta,19.206085,-99.071499,9,2022
Milpa Alta,19.186696,-99.068751,9,2022
Milpa Alta,19.172565,-99.034546,9,2022
Milpa Alta,19.173699,-99.033506,9,2022
Milpa Alta,19.186345,-99.068485,9,2022
Milpa Alta,19.203207,-99.071938,9,2022
Milpa Alta,19.191173,-99.005135,9,2022
Milpa Alta,19.185322,-99.070106,9,2022
Milpa Alta,19.185565,-99.069677,9,2022
Milpa Alta,19.179903,-99.035251,9,2022
Milpa Alta,19.193626,-99.016449,9,2022
Milpa Alta,19.186731,-99.06893,9,2022
Milpa Alta,19.186382,-99.067587,9,2022
Milpa Alta,19.192213,-99.003121,9,2022
Milpa Alta,19.186648,-99.068564,9,2022
Milpa Alta,19.175352,-99.033445,9,2022
Milpa Alta,19.183873,-99.07169,9,2022
Milpa Alta,19.181261,-99.069337,9,2022
Milpa Alta,19.205262,-99.06561,9,2022
Milpa Alta,19.184003,-99.066201,9,2022
Milpa Alta,19.174613,-99.033754,9,2022
Milpa Alta,19.19959,-99.019766,9,2022
Milpa Alta,19.185269,-99.066626,9,2022
Milpa Alta,19.180268,-99.070926,9,2022
Milpa Alta,19.172558,-99.034557,9,2022
Milpa Alta,19.173986,-99.033689,9,2022
Milpa Alta,19.177958,-99.03388,9,2022
Milpa Alta,19.179387,-99.071925,9,2022
Milpa Alta,19.186381,-99.067586,9,2022
Milpa Alta,19.176467,-99.030109,9,2022
Milpa Alta,19.177744,-99.03136,9,2022
Milpa Alta,19.172162,-99.03105,9,2022
Milpa Alta,19.185584,-99.071918,9,2022
Milpa Alta,19.177935,-99.035836,9,2022
Milpa Alta,19.184502,-99.064762,9,2022
Milpa Alta,19.171784,-99.072198,9,2022
Milpa Alta,19.174419,-99.029843,9,2022
Milpa Alta,19.184835,-99.066765,9,2022
Milpa Alta,19.171975,-99.07111,9,2022
Milpa Alta,19.181857,-99.032474,9,2022
Milpa Alta,19.18268,-99.074142,9,2022
Milpa Alta,19.172288,-99.034523,9,2022
Milpa Alta,19.181764,-99.073855,9,2022
Milpa Alta,19.174401,-99.031973,9,2022
Milpa Alta,19.178385,-99.001353,9,2022
Milpa Alta,19.178141,-99.031861,9,2022
Milpa Alta,19.175606,-99.030358,9,2022
Milpa Alta,19.187908,-99.069862,9,2022
Milpa Alta,19.170779,-99.033374,9,2022
Milpa Alta,19.171669,-99.033898,9,2022
Milpa Alta,19.175505,-99.026797,9,2022
Milpa Alta,19.22363,-98.996419,9,2022
Milpa Alta,19.190767,-99.006693,9,2022
Milpa Alta,19.179087,-99.035412,9,2022
Milpa Alta,19.184791,-99.07046,9,2022
Milpa Alta,19.184791,-99.07046,9,2022
Milpa Alta,19.183467,-99.073308,9,2022
Milpa Alta,19.1772,-99.030961,9,2022
Milpa Alta,19.179965,-99.032632,9,2022
Milpa Alta,19.197744,-99.009186,9,2022
Milpa Alta,19.183467,-99.073307,9,2022
Milpa Alta,19.196934,-99.009082,9,2022
Milpa Alta,19.19324,-99.033715,9,2022
Milpa Alta,19.183494,-99.073277,9,2022
Milpa Alta,19.182574,-99.069512,9,2022
Milpa Alta,19.1966,-99.104354,9,2022
Milpa Alta,19.180424,-99.030678,9,2022
Milpa Alta,19.187611,-99.068459,9,2022
Milpa Alta,19.187448,-99.034125,9,2022
Milpa Alta,19.218778,-98.99741,9,2022
Milpa Alta,19.18606,-99.068756,9,2022
Milpa Alta,19.188863,-99.020624,9,2022
Milpa Alta,19.220012,-98.989789,9,2022
Milpa Alta,19.183848,-99.066817,9,2022
Milpa Alta,19.173192,-99.036926,9,2022
Milpa Alta,19.193927,-99.093322,9,2022
Milpa Alta,19.185086,-99.067655,9,2022
Milpa Alta,19.193594,-99.090691,9,2022
Milpa Alta,19.185087,-99.067657,9,2022
Milpa Alta,19.175662,-99.032567,9,2022
Milpa Alta,19.18502,-99.068328,9,2022
Milpa Alta,19.218752,-98.997479,9,2022
Milpa Alta,19.188571,-99.069156,9,2022
Milpa Alta,19.176156,-99.038383,9,2022
Milpa Alta,19.172659,-99.037243,9,2022
Milpa Alta,19.188013,-99.070389,9,2022
Milpa Alta,19.176462,-98.996238,9,2022
Milpa Alta,19.191391,-99.089329,9,2022
Milpa Alta,19.175596,-99.032547,9,2022
Milpa Alta,19.176462,-98.996238,9,2022
Milpa Alta,19.184118,-99.071648,9,2022
Milpa Alta,19.172697,-99.034451,9,2022
Milpa Alta,19.181608,-99.070374,9,2022
Milpa Alta,19.180429,-99.07148,9,2022
Milpa Alta,19.175688,-99.032415,9,2022
Milpa Alta,19.22065,-98.99216,9,2022
Milpa Alta,19.171669,-99.033897,9,2022
Milpa Alta,19.187838,-99.026332,9,2022
Milpa Alta,19.180429,-99.07148,9,2022
Milpa Alta,19.220691,-98.993013,9,2022
Milpa Alta,19.171416,-99.033383,9,2022
Milpa Alta,19.18464,-99.031222,9,2022
Milpa Alta,19.220837,-98.993109,9,2022
Milpa Alta,19.186437,-99.025816,9,2022
Milpa Alta,19.180223,-99.071617,9,2022
Milpa Alta,19.219421,-99.002656,9,2022
Milpa Alta,19.17992,-99.071875,9,2022
Milpa Alta,19.220701,-98.992909,9,2022
Milpa Alta,19.181496,-99.075327,9,2022
Milpa Alta,19.191239,-99.005048,9,2022
Milpa Alta,19.180046,-99.071861,9,2022
Milpa Alta,19.220611,-98.992342,9,2022
Milpa Alta,19.181496,-99.075327,9,2022
Milpa Alta,19.180288,-99.070946,9,2022
Milpa Alta,19.180803,-99.073151,9,2022
Milpa Alta,19.220798,-98.993081,9,2022
Milpa Alta,19.181369,-99.072839,9,2022
Milpa Alta,19.180768,-99.073053,9,2022
Milpa Alta,19.223834,-98.998731,9,2022
Milpa Alta,19.182346,-99.074219,9,2022
Milpa Alta,19.180768,-99.073052,9,2022
Milpa Alta,19.221773,-98.992929,9,2022
Milpa Alta,19.223649,-98.995257,9,2022
Milpa Alta,19.220483,-98.99355,9,2022
Milpa Alta,19.223644,-98.994201,9,2022
Milpa Alta,19.189793,-99.069585,9,2022
Milpa Alta,19.186292,-99.026441,9,2022
Milpa Alta,19.225531,-98.994382,9,2022
Milpa Alta,19.220604,-98.992971,9,2022
Milpa Alta,19.227194,-98.994273,9,2022
Milpa Alta,19.22059,-98.993396,9,2022
Milpa Alta,19.184874,-99.068744,9,2022
Milpa Alta,19.187687,-99.071212,9,2022
Milpa Alta,19.18787,-99.026672,9,2022
Milpa Alta,19.185551,-99.073495,9,2022
Milpa Alta,19.187147,-98.999031,9,2022
Milpa Alta,19.182744,-99.074475,9,2022
Milpa Alta,19.216413,-98.990701,9,2022
Milpa Alta,19.187717,-99.068774,9,2022
Milpa Alta,19.186647,-99.026682,9,2022
Milpa Alta,19.22572,-98.996896,9,2022
Milpa Alta,19.219641,-98.991886,9,2022
Milpa Alta,19.22572,-98.996896,9,2022
Milpa Alta,19.196967,-99.014782,9,2022
Milpa Alta,19.182285,-99.073548,9,2022
Milpa Alta,19.196651,-99.014933,9,2022
Milpa Alta,19.181159,-99.071647,9,2022
Milpa Alta,19.178871,-99.074738,9,2022
Milpa Alta,19.183925,-99.064999,9,2022
Milpa Alta,19.182498,-99.069406,9,2022
Milpa Alta,19.185599,-99.066646,9,2022
Milpa Alta,19.186193,-99.069655,9,2022
Milpa Alta,19.186958,-99.027316,9,2022
Milpa Alta,19.181195,-99.07689,9,2022
Milpa Alta,19.188637,-99.028457,9,2022
Milpa Alta,19.186958,-99.027316,9,2022
Milpa Alta,19.174625,-99.070198,9,2022
Milpa Alta,19.18393,-99.072775,9,2022
Milpa Alta,19.187253,-99.026786,9,2022
Milpa Alta,19.182868,-99.065388,9,2022
Milpa Alta,19.18377,-99.061978,9,2022
Milpa Alta,19.187768,-99.027812,9,2022
Milpa Alta,19.22061,-98.99365,9,2022
Milpa Alta,19.186197,-99.071617,9,2022
Milpa Alta,19.184199,-99.064948,9,2022
Milpa Alta,19.186765,-99.027345,9,2022
Milpa Alta,19.218963,-98.991837,9,2022
Milpa Alta,19.185493,-99.067627,9,2022
Milpa Alta,19.181034,-99.067387,9,2022
Milpa Alta,19.218262,-98.989918,9,2022
Milpa Alta,19.179447,-99.068694,9,2022
Milpa Alta,19.179883,-99.005733,9,2022
Milpa Alta,19.184142,-99.03133,9,2022
Milpa Alta,19.185356,-99.071334,9,2022
Milpa Alta,19.218716,-98.991994,9,2022
Milpa Alta,19.184941,-99.067051,9,2022
Milpa Alta,19.187427,-99.029136,9,2022
Milpa Alta,19.185249,-99.067093,9,2022
Milpa Alta,19.187668,-99.070413,9,2022
Milpa Alta,19.189687,-99.069613,9,2022
Milpa Alta,19.187303,-99.028644,9,2022
Milpa Alta,19.192352,-99.001636,9,2022
Milpa Alta,19.217169,-98.991165,9,2022
Milpa Alta,19.189688,-99.069614,9,2022
Milpa Alta,19.185374,-99.07131,9,2022
Milpa Alta,19.175913,-99.033615,9,2022
Milpa Alta,19.187259,-99.029071,9,2022
Milpa Alta,19.184265,-99.074713,9,2022
Milpa Alta,19.219637,-98.992041,9,2022
Milpa Alta,19.179854,-99.029647,9,2022
Milpa Alta,19.196198,-99.021867,9,2022
Milpa Alta,19.177316,-99.031197,9,2022
Milpa Alta,19.217887,-98.989494,9,2022
Tlalpan,19.253104,-99.188936,12,2022
Milpa Alta,19.187317,-99.028726,9,2022
Milpa Alta,19.183923,-99.072882,9,2022
Milpa Alta,19.184268,-99.030111,9,2022
Milpa Alta,19.212086,-99.060346,9,2022
Milpa Alta,19.178731,-99.074852,9,2022
Milpa Alta,19.188076,-99.007745,9,2022
Milpa Alta,19.187572,-99.028962,9,2022
Milpa Alta,19.183623,-99.071242,9,2022
Milpa Alta,19.218589,-98.997612,9,2022
Milpa Alta,19.18486,-99.073593,9,2022
Milpa Alta,19.187863,-99.027839,9,2022
Milpa Alta,19.171784,-99.072198,9,2022
Milpa Alta,19.185293,-99.029667,9,2022
Milpa Alta,19.187943,-99.02829,9,2022
Milpa Alta,19.221219,-99.00045,9,2022
Milpa Alta,19.172746,-99.033103,9,2022
Milpa Alta,19.183778,-99.071909,9,2022
Milpa Alta,19.174746,-99.033449,9,2022
Milpa Alta,19.176021,-99.000795,9,2022
Milpa Alta,19.187955,-99.028182,9,2022
Milpa Alta,19.186665,-99.028291,9,2022
Milpa Alta,19.187808,-99.028182,9,2022
Milpa Alta,19.178046,-98.997589,9,2022
Milpa Alta,19.191006,-99.071645,9,2022
Milpa Alta,19.195652,-99.086831,9,2022
Milpa Alta,19.185212,-99.029716,9,2022
Milpa Alta,19.194337,-99.085588,9,2022
Milpa Alta,19.174615,-99.069646,9,2022
Milpa Alta,19.187867,-99.026902,9,2022
Milpa Alta,19.194325,-99.085601,9,2022
Milpa Alta,19.184709,-99.029334,9,2022
Milpa Alta,19.184063,-99.0748,9,2022
Milpa Alta,19.184211,-99.061081,9,2022
Milpa Alta,19.185761,-99.070203,9,2022
Milpa Alta,19.185047,-99.029587,9,2022
Milpa Alta,19.177632,-99.004269,9,2022
Milpa Alta,19.17233,-98.991783,9,2022
Milpa Alta,19.193057,-99.085722,9,2022
Milpa Alta,19.176357,-98.998823,9,2022
Milpa Alta,19.184787,-99.029789,9,2022
Milpa Alta,19.204484,-99.005515,9,2022
Milpa Alta,19.176405,-98.998887,9,2022
Milpa Alta,19.193041,-99.086111,9,2022
Milpa Alta,19.184787,-99.029789,9,2022
Milpa Alta,19.179601,-98.996801,9,2022
Milpa Alta,19.176482,-98.999976,9,2022
Milpa Alta,19.192269,-99.08804,9,2022
Milpa Alta,19.171352,-98.999689,9,2022
Milpa Alta,19.187759,-99.0704,9,2022
Milpa Alta,19.176696,-99.000971,9,2022
Milpa Alta,19.17628,-98.999892,9,2022
Tlalpan,19.270321,-99.194431,12,2022
Milpa Alta,19.175209,-99.00153,9,2022
Milpa Alta,19.185132,-99.021914,9,2022
Milpa Alta,19.177748,-99.001152,9,2022
Milpa Alta,19.186813,-99.029152,9,2022
Milpa Alta,19.177706,-99.000948,9,2022
Milpa Alta,19.1733,-99.03648,9,2022
Milpa Alta,19.177922,-99.001461,9,2022
Milpa Alta,19.177185,-98.99937,9,2022
Milpa Alta,19.190511,-99.024318,9,2022
Milpa Alta,19.184257,-99.069018,9,2022
Milpa Alta,19.184333,-99.030278,9,2022
Milpa Alta,19.185426,-99.02322,9,2022
Milpa Alta,19.194706,-99.021802,9,2022
Milpa Alta,19.188648,-99.025409,9,2022
Milpa Alta,19.177547,-99.002236,9,2022
Milpa Alta,19.18767,-99.026488,9,2022
Milpa Alta,19.18519,-99.067657,9,2022
Milpa Alta,19.185805,-99.023046,9,2022
Milpa Alta,19.178194,-99.002085,9,2022
Milpa Alta,19.18475,-99.029617,9,2022
Milpa Alta,19.178126,-99.002061,9,2022
Milpa Alta,19.194155,-99.032407,9,2022
Milpa Alta,19.184872,-99.029917,9,2022
Milpa Alta,19.178075,-99.00371,9,2022
Milpa Alta,19.191307,-99.024625,9,2022
Milpa Alta,19.185046,-99.067435,9,2022
Milpa Alta,19.189074,-99.021361,9,2022
Milpa Alta,19.178138,-99.003317,9,2022
Milpa Alta,19.174901,-98.999887,9,2022
Milpa Alta,19.185392,-99.02277,9,2022
Milpa Alta,19.178148,-99.002969,9,2022
Milpa Alta,19.177339,-99.00292,9,2022
Milpa Alta,19.174938,-98.999696,9,2022
Milpa Alta,19.182671,-99.068782,9,2022
Milpa Alta,19.176611,-99.003423,9,2022
Milpa Alta,19.175294,-99.000256,9,2022
Milpa Alta,19.17671,-99.003769,9,2022
Milpa Alta,19.185905,-99.023788,9,2022
Milpa Alta,19.178149,-99.033935,9,2022
Milpa Alta,19.172559,-99.001256,9,2022
Milpa Alta,19.177621,-99.005152,9,2022
Milpa Alta,19.185355,-99.022627,9,2022
Milpa Alta,19.187557,-99.068878,9,2022
Milpa Alta,19.177664,-99.031654,9,2022
Milpa Alta,19.185945,-99.022642,9,2022
Milpa Alta,19.179054,-99.00468,9,2022
Milpa Alta,19.176326,-98.992742,9,2022
Milpa Alta,19.174904,-99.029132,9,2022
Milpa Alta,19.187125,-99.068163,9,2022
Milpa Alta,19.19151,-99.026685,9,2022
Tlalpan,19.219943,-99.204239,12,2022
Milpa Alta,19.184584,-99.028557,9,2022
Milpa Alta,19.190042,-99.025278,9,2022
Milpa Alta,19.194746,-99.029366,9,2022
Milpa Alta,19.219637,-98.992041,9,2022
Milpa Alta,19.187235,-99.025133,9,2022
Milpa Alta,19.174547,-99.039781,9,2022
Milpa Alta,19.189493,-99.026798,9,2022
Milpa Alta,19.188079,-99.027666,9,2022
Milpa Alta,19.177598,-99.000997,9,2022
Milpa Alta,19.187637,-99.069702,9,2022
Milpa Alta,19.185264,-99.066719,9,2022
Milpa Alta,19.188253,-99.028132,9,2022
Milpa Alta,19.190325,-99.024071,9,2022
Milpa Alta,19.184647,-99.027588,9,2022
Milpa Alta,19.194874,-99.029655,9,2022
Milpa Alta,19.183454,-99.067844,9,2022
Milpa Alta,19.18825,-99.028115,9,2022
Milpa Alta,19.177529,-99.003099,9,2022
Milpa Alta,19.176386,-99.033601,9,2022
Milpa Alta,19.183293,-99.025219,9,2022
Milpa Alta,19.1776,-99.003077,9,2022
Milpa Alta,19.184635,-99.067066,9,2022
Milpa Alta,19.176722,-99.033459,9,2022
Milpa Alta,19.183317,-99.025206,9,2022
Milpa Alta,19.177405,-99.000789,9,2022
Milpa Alta,19.18825,-99.028115,9,2022
Milpa Alta,19.184637,-99.066719,9,2022
Milpa Alta,19.172087,-98.998654,9,2022
Milpa Alta,19.184673,-99.02928,9,2022
Milpa Alta,19.176644,-99.034252,9,2022
Milpa Alta,19.184598,-99.066932,9,2022
Milpa Alta,19.186693,-99.02833,9,2022
Milpa Alta,19.175618,-98.99918,9,2022
Milpa Alta,19.178792,-99.001657,9,2022
Milpa Alta,19.184833,-99.029252,9,2022
Milpa Alta,19.184201,-99.067021,9,2022
Milpa Alta,19.19033,-99.030124,9,2022
Milpa Alta,19.18681,-99.026417,9,2022
Milpa Alta,19.186517,-99.027468,9,2022
Milpa Alta,19.178125,-99.031806,9,2022
Milpa Alta,19.184189,-99.067058,9,2022
Milpa Alta,19.187815,-99.029079,9,2022
Milpa Alta,19.17686,-99.034878,9,2022
Milpa Alta,19.184269,-99.066721,9,2022
Milpa Alta,19.186216,-99.028967,9,2022
Milpa Alta,19.185259,-99.065909,9,2022
Milpa Alta,19.178616,-99.03651,9,2022
Milpa Alta,19.176067,-99.032211,9,2022
Milpa Alta,19.183725,-99.067037,9,2022
Milpa Alta,19.219568,-98.996544,9,2022
Milpa Alta,19.168687,-98.996596,9,2022
Tláhuac,19.312487,-99.042602,11,2022
Milpa Alta,19.176551,-99.034534,9,2022
Milpa Alta,19.183753,-99.065824,9,2022
Milpa Alta,19.17547,-99.031204,9,2022
Milpa Alta,19.178328,-99.036367,9,2022
Milpa Alta,19.18678,-99.026772,9,2022
Milpa Alta,19.174972,-98.999835,9,2022
Milpa Alta,19.183682,-99.065668,9,2022
Milpa Alta,19.188462,-99.025549,9,2022
Milpa Alta,19.175085,-99.034244,9,2022
Milpa Alta,19.18826,-99.025608,9,2022
Milpa Alta,19.185753,-99.068659,9,2022
Milpa Alta,19.189753,-99.026543,9,2022
Milpa Alta,19.18817,-99.025538,9,2022
Milpa Alta,19.184683,-99.066936,9,2022
Milpa Alta,19.192978,-99.033904,9,2022
Milpa Alta,19.179666,-99.00514,9,2022
Milpa Alta,19.184302,-99.027775,9,2022
Milpa Alta,19.177798,-99.031393,9,2022
Milpa Alta,19.184465,-99.073679,9,2022
Milpa Alta,19.189747,-99.026558,9,2022
Milpa Alta,19.188091,-99.025706,9,2022
Milpa Alta,19.176729,-99.030113,9,2022
Milpa Alta,19.182659,-99.074495,9,2022
Milpa Alta,19.184207,-99.024271,9,2022
Milpa Alta,19.188688,-99.025375,9,2022
Milpa Alta,19.183113,-99.025615,9,2022
Milpa Alta,19.175923,-99.034925,9,2022
Milpa Alta,19.197186,-99.019406,9,2022
Milpa Alta,19.200714,-99.047668,9,2022
Milpa Alta,19.188266,-99.021738,9,2022
Milpa Alta,19.200828,-99.047664,9,2022
Milpa Alta,19.188101,-99.021401,9,2022
Milpa Alta,19.200342,-99.047363,9,2022
Milpa Alta,19.188339,-99.02174,9,2022
Milpa Alta,19.201253,-99.047496,9,2022
Milpa Alta,19.185752,-99.066907,9,2022
Milpa Alta,19.201808,-99.046996,9,2022
Milpa Alta,19.201375,-99.047339,9,2022
Milpa Alta,19.182045,-99.069991,9,2022
Milpa Alta,19.189279,-99.022382,9,2022
Milpa Alta,19.197749,-99.048609,9,2022
Milpa Alta,19.200327,-99.047144,9,2022
Milpa Alta,19.195889,-99.089115,9,2022
Milpa Alta,19.182104,-99.070183,9,2022
Milpa Alta,19.201972,-99.047362,9,2022
Milpa Alta,19.18498,-99.022829,9,2022
Milpa Alta,19.195946,-99.087728,9,2022
Milpa Alta,19.177555,-99.001419,9,2022
Milpa Alta,19.197325,-99.048935,9,2022
Milpa Alta,19.186407,-99.021088,9,2022
Milpa Alta,19.182491,-99.074279,9,2022
Milpa Alta,19.195313,-99.087173,9,2022
Milpa Alta,19.200448,-99.047828,9,2022
Milpa Alta,19.185913,-99.022694,9,2022
Milpa Alta,19.182491,-99.074279,9,2022
Milpa Alta,19.199965,-99.047479,9,2022
Milpa Alta,19.195076,-99.029541,9,2022
Milpa Alta,19.199001,-99.048123,9,2022
Milpa Alta,19.195491,-99.049619,9,2022
Milpa Alta,19.219769,-98.991584,9,2022
Milpa Alta,19.195156,-99.088092,9,2022
Milpa Alta,19.193678,-99.021871,9,2022
Milpa Alta,19.186438,-99.0186,9,2022
Milpa Alta,19.175923,-99.034925,9,2022
Milpa Alta,19.17699,-99.032311,9,2022
Milpa Alta,19.197839,-99.048049,9,2022
Milpa Alta,19.197444,-99.04849,9,2022
Milpa Alta,19.199541,-99.046309,9,2022
Milpa Alta,19.19774,-99.048479,9,2022
Milpa Alta,19.197661,-99.048335,9,2022
Milpa Alta,19.200085,-99.045685,9,2022
Milpa Alta,19.195037,-99.05059,9,2022
Milpa Alta,19.195885,-99.050644,9,2022
Milpa Alta,19.19817,-99.048512,9,2022
Milpa Alta,19.200447,-99.045782,9,2022
Milpa Alta,19.187528,-99.028396,9,2022
Milpa Alta,19.195925,-99.051066,9,2022
Milpa Alta,19.201806,-99.048707,9,2022
Milpa Alta,19.191098,-99.08904,9,2022
Milpa Alta,19.185001,-99.029929,9,2022
Milpa Alta,19.177157,-99.032142,9,2022
Milpa Alta,19.182674,-99.071089,9,2022
Milpa Alta,19.195353,-99.016263,9,2022
Milpa Alta,19.199498,-99.014437,9,2022
Tlalpan,19.231396,-99.197011,12,2022
Milpa Alta,19.17663,-99.030048,9,2022
Milpa Alta,19.185177,-99.070725,9,2022
Milpa Alta,19.20049,-99.048767,9,2022
Milpa Alta,19.17663,-99.030048,9,2022
Milpa Alta,19.193892,-99.091328,9,2022
Milpa Alta,19.193455,-99.031566,9,2022
Milpa Alta,19.18982,-99.01933,9,2022
Milpa Alta,19.194036,-99.088536,9,2022
Milpa Alta,19.192849,-99.033678,9,2022
Milpa Alta,19.185046,-99.030887,9,2022
Milpa Alta,19.182461,-99.069956,9,2022
Milpa Alta,19.190825,-99.019624,9,2022
Milpa Alta,19.185669,-99.016621,9,2022
Milpa Alta,19.171273,-98.999246,9,2022
Milpa Alta,19.183716,-99.067374,9,2022
Milpa Alta,19.19309,-99.026207,9,2022
Milpa Alta,19.193551,-99.031598,9,2022
Milpa Alta,19.196423,-99.020569,9,2022
Milpa Alta,19.175816,-99.029781,9,2022
Milpa Alta,19.184372,-99.067007,9,2022
Milpa Alta,19.190912,-99.019787,9,2022
Milpa Alta,19.183549,-99.06695,9,2022
Milpa Alta,19.200983,-99.029846,9,2022
Milpa Alta,19.186773,-99.028685,9,2022
Milpa Alta,19.182995,-99.066235,9,2022
Milpa Alta,19.183673,-99.066171,9,2022
Milpa Alta,19.184662,-99.018799,9,2022
Milpa Alta,19.20471,-99.029951,9,2022
Milpa Alta,19.19446,-99.033113,9,2022
Milpa Alta,19.183673,-99.066171,9,2022
Milpa Alta,19.179727,-99.008367,9,2022
Milpa Alta,19.18427,-99.068958,9,2022
Milpa Alta,19.175142,-99.029299,9,2022
Milpa Alta,19.192119,-99.024259,9,2022
Tlalpan,19.246673,-99.141167,12,2022
Milpa Alta,19.189129,-99.022903,9,2022
Milpa Alta,19.175154,-99.029156,9,2022
Milpa Alta,19.185957,-99.017457,9,2022
Milpa Alta,19.204837,-99.074284,9,2022
Milpa Alta,19.188847,-98.993431,9,2022
Milpa Alta,19.189013,-98.993393,9,2022
Milpa Alta,19.194834,-99.034531,9,2022
Milpa Alta,19.173154,-98.996374,9,2022
Milpa Alta,19.175458,-99.028224,9,2022
Milpa Alta,19.19664,-99.019096,9,2022
Milpa Alta,19.199074,-99.011717,9,2022
Milpa Alta,19.171736,-99.031052,9,2022
Milpa Alta,19.175243,-99.029212,9,2022
Milpa Alta,19.219559,-98.991748,9,2022
Milpa Alta,19.177175,-99.034865,9,2022
Milpa Alta,19.171032,-98.996311,9,2022
Milpa Alta,19.194213,-99.021158,9,2022
Milpa Alta,19.224823,-98.997032,9,2022
Milpa Alta,19.20186,-99.020642,9,2022
Milpa Alta,19.192397,-99.087108,9,2022
Milpa Alta,19.186078,-99.017186,9,2022
Milpa Alta,19.22431,-98.998131,9,2022
Milpa Alta,19.196941,-99.026924,9,2022
Milpa Alta,19.19594,-99.020724,9,2022
Milpa Alta,19.190326,-99.092464,9,2022
Milpa Alta,19.19835,-99.020791,9,2022
Milpa Alta,19.194123,-99.030993,9,2022
Milpa Alta,19.197017,-99.023267,9,2022
Milpa Alta,19.185779,-99.031048,9,2022
Milpa Alta,19.191067,-99.090846,9,2022
Milpa Alta,19.221173,-99.005469,9,2022
Milpa Alta,19.185052,-99.030856,9,2022
Milpa Alta,19.197292,-99.050743,9,2022
Milpa Alta,19.185486,-99.06927,9,2022
Milpa Alta,19.195041,-99.020952,9,2022
Milpa Alta,19.194213,-99.021158,9,2022
Milpa Alta,19.193794,-99.021202,9,2022
Milpa Alta,19.202293,-99.069015,9,2022
Milpa Alta,19.184648,-99.016617,9,2022
Milpa Alta,19.198981,-99.047688,9,2022
Milpa Alta,19.22117,-98.997654,9,2022
Milpa Alta,19.189277,-99.089563,9,2022
Milpa Alta,19.190319,-98.995056,9,2022
Milpa Alta,19.189413,-99.096585,9,2022
Milpa Alta,19.17646,-99.001918,9,2022
Milpa Alta,19.207499,-99.058487,9,2022
Milpa Alta,19.195893,-99.086804,9,2022
Milpa Alta,19.186921,-99.027241,9,2022
Milpa Alta,19.174151,-99.031402,9,2022
Milpa Alta,19.184164,-99.068817,9,2022
Milpa Alta,19.181475,-99.070335,9,2022
Milpa Alta,19.182179,-99.008639,9,2022
Milpa Alta,19.191234,-99.009999,9,2022
