nombre,domicilio,colonia,alcaldia,latitud,longitud
PREESCOLAR GENERAL - FAMILIA JUAREZ MAZA,"AV ANACAHUITA S/N, PEDREGAL DE SANTO DOMINGO, DELEGACION COYOACAN, MEXICO DF.",PEDREGAL DE STO DOMINGO VIII,COYOACAN,19.32559899981193,-99.17291199979408
SECUNDARIA PARA TRABAJADORES - MARGARITA PAZ PAREDES,"VIADUCTO MIGUEL ALEMAN 37, TACUBAYA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
SECUNDARIA GENERAL - JOSE ARTEAGA,"LAGO AMER Y LAGO ERNE, PENSIL NORTE, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - GRAL. ADALBERTO TEJEDA,"NORTE 73 NO 337, JARDIN AZPEITIA, DELEGACION AZCAPOTZALCO, MEXICO DF.",JARDIN AZPEITIA,AZCAPOTZALCO,19.47321199977542,-99.17432899979492
PRIMARIA GENERAL - MANUEL MARIA CONTRERAS,"PROTASIO TAGLE NO 27, SAN MIGUEL CHAPULTEPEC, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - REPUBLICA DE HAITI,"CDA DE MIGUEL SILVA NO 20, ARGENTINA ANTIGUA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - IGNACIO RAMIREZ,"FELIPE DE LA GARZA Y J ZUBIETA N, JUAN ESCUTIA, DELEGACION IZTAPALAPA, MEXICO DF.",JUAN ESCUTIA II,IZTAPALAPA,19.39257923513,-99.04303252035
SECUNDARIA GENERAL - COYOLXAUHQUI,"AV. UNIVERSIDAD S/N Y AV. CENTRAL, U HAB EJTO CONSTITUCIONALISTA, DELEGACION IZTAPALAPA, MEXICO DF.","EJTO CONSTITUCIONALISTA, SUPERMANZANA II ( U HAB)",IZTAPALAPA,19.38426310649,-99.05449133185
PRIMARIA GENERAL - NORMALISMO MEXICANO,"AUTOPISTA MEX-PUEBLA KM 21-7, AMPLIACION EMILIANO ZAPATA, DELEGACION IZTAPALAPA, MEXICO DF.",NA,NA,19.340089000255,-98.97649700003
PREESCOLAR GENERAL - TEOLINCACIHUATL,"NAUTLA S/N, EL RODEO, DELEGACION IZTAPALAPA, MEXICO DF.",EL RODEO,IZTAPALAPA,19.33337999957,-99.07307899994
PRIMARIA GENERAL - LIC. ANTONIO MARTINEZ DE CASTRO,"SAN RAUL Y SAN BENJAMIN S/N, PEDREGAL DE SANTA URSULA, DELEGACION COYOACAN, MEXICO DF.",PEDREGAL DE SANTA URSULA I,COYOACAN,19.31260034806815,-99.1498569665949
PREESCOLAR GENERAL - CITLALXALPA,"PROLONGACION JUAREZ Y ZARAGOZA, PUEBLO SAN MATEO XALPA, DELEGACION XOCHIMILCO, MEXICO DF.",SAN MATEO XALPA (PBLO),XOCHIMILCO,19.22982692061,-99.12258715878
PREESCOLAR GENERAL - IGNACIO RAMIREZ,"HERMENEGILDO GALEANA NO 11, SANTIAGO TULYEHUALCO, DELEGACION XOCHIMILCO, MEXICO DF.",SAN LUIS TLAXIALTEMALCO (PBLO),XOCHIMILCO,19.26017999933,-99.02736999961
PRIMARIA GENERAL - LIC. EMILIO PORTES GIL,"COYAMEL NO 178, PEDREGAL DE SANTO DOMINGO, DELEGACION COYOACAN, MEXICO DF.",PEDREGAL DE STO DOMINGO II,COYOACAN,19.33390400014184,-99.16616099994766
PREESCOLAR GENERAL - GUADALUPE SERVIN DE LA MORA,"DULCE OLIVA 72, COYOACAN, DELEGACION COYOACAN, MEXICO DF.",SANTA CATARINA (BARR),COYOACAN,19.34759600017534,-99.17400700002256
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - MEXTLIXOCHITL,"CALLEJON DE CERRADA 1O DE MAYO S/N, PUEBLO SAN MIGUEL XICALCO, DELEGACION TLALPAN, MEXICO DF.",SAN MIGUEL  XICALCO (PBLO),TLALPAN,19.2346259999,-99.16469199993
PRIMARIA GENERAL - PROFR. AGUSTIN CUE CANOVAS,"CATARROJA S/N, CERRO DE LA ESTRELLA, DELEGACION IZTAPALAPA, MEXICO DF.",CERRO DE LA ESTRELLA I,IZTAPALAPA,19.32694787417,-99.08042085645
PREESCOLAR GENERAL - XOCHITLCALLI,"ROBERTO FULTON S/N, SAN ANDRES TOMATLAN, DELEGACION IZTAPALAPA, MEXICO DF.",SAN ANDRES TOMATLAN (PBLO),IZTAPALAPA,19.33010863867,-99.10331865345
PREESCOLAR GENERAL - XOCHICONETL,"AV. SIETE S/N, AMPLIACION MIGUEL HIDALGO, DELEGACION TLAHUAC, MEXICO DF.",AMPLIACION MIGUEL HIDALGO 4A SECC,TLALPAN,19.27441091888,-99.21269140695
PRIMARIA GENERAL - MAURITANIA,"SANTA CRUZ NO 6, SAN MIGUEL TOPILEJO, DELEGACION TLALPAN, MEXICO DF.",SAN MIGUEL TOPILEJO (PBLO),TLALPAN,19.198891999842,-99.14002600005
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - TLALI,"GUADALAJARA S/N UNIDAD HAB. FOVISSSTE, FUENTES BROTANTES, DELEGACION TLAHUAC, MEXICO DF.",FUENTES BROTANTES MIGUEL HIDALGO (U HAB),TLALPAN,19.28532390271,-99.18343043653
PRIMARIA GENERAL - REPUBLICA DE TANZANIA,"PLAYA FLAMINGOS NO 64, MILITAR MARTE, DELEGACION IZTACALCO, MEXICO DF.",MILITAR MARTE,IZTACALCO,19.38131909335,-99.12493368817
PRIMARIA GENERAL - CALMECAC,"ORIENTE 245 B NO 35, AGRICOLA ORIENTAL, DELEGACION IZTACALCO, MEXICO DF.",AGRICOLA ORIENTAL IV,IZTACALCO,19.40063799994,-99.06825899998
PRIMARIA GENERAL - JOSE RUBEN ROMERO,"CALLE 6 NO 333, PANTITLAN, DELEGACION IZTACALCO, MEXICO DF.",PANTITLAN II,IZTACALCO,19.41495800017,-99.05862800003
PRIMARIA GENERAL - AMISTAD MUNDIAL,"ROSA TREPADORA Y PONIENTE, COLONIA MOLINO DE ROSAS, DELEGACION ALVARO OBREGON, MEXICO DF",MOLINO DE ROSAS,ALVARO OBREGON,19.37123699993618,-99.19629600009614
PRIMARIA GENERAL -  MAESTRO ENRIQUE COCA PEREZ,"ACAMBARO S/N,COLONIA OLIVAR DE LOS PADRES, DELEGACION ALVARO OBREGON, MEXICO DF",OLIVAR DE LOS PADRES,ALVARO OBREGON,19.3421320000087,-99.20733299985238
"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 76 M","AV  REVOLUCION NO  313, TACUBAYA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
SECUNDARIA PARA TRABAJADORES - XOLOTL,"PLAZA JUAREZ S/N, BARRIO PANCHIMALCO, DELEGACION MILPA ALTA, MEXICO DF.",SAN BARTOLOME XICOMULCO (PBLO),MILPA ALTA,19.20711399987,-99.06872200018
PREESCOLAR GENERAL - JUSTO SIERRA,"ARBOL DE LA NOCHE TRISTE E INS.NAC.HIG., POPOTLA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
SECUNDARIA GENERAL - REPUBLICA DE COSTA RICA,"ALLENDE Y SAN JOAQUIN, ARGENTINA ANTIGUA, DELEGACION MIGUEL HIDALGO, MEXICO DF.",NA,NA,NA,NA
PRIMARIA GENERAL - RAFAEL RAMIREZ CASTAÑEDA,"ALDAMA Y CONCEPCION S/N, PUEBLO STA CATARINA YECAHUIZOTL, DELEGACION TLAHUAC, MEXICO DF.",SANTA CATARINA YECAHUIZOTL (PBLO),TLAHUAC,19.31067132867,-98.96685289667
PREESCOLAR GENERAL - ABELARDO L. RODRIGUEZ,"ABELARDO L. RODRIGUEZ S/N Y GUST, PRESIDENTES DE MEXICO, DELEGACION IZTAPALAPA, MEXICO DF.",PRESIDENTES DE MEXICO,IZTAPALAPA,19.33204584247,-99.06053164813
PRIMARIA GENERAL - EFRAINA ROCHA MARTINEZ,"ANDADOR JUANA DE ARCO NO 1, MARGARITA MAZA DE JUAREZ, DELEGACION IZTAPALAPA, MEXICO DF.",PARAISO,IZTAPALAPA,19.3761829999,-99.03198499985
PRIMARIA GENERAL - RUFINO TAMAYO,"CALLE ENCINOS S/N, CONJ HABIT SOLIDARIDAD INFONAVIT, DELEGACION IZTAPALAPA, MEXICO DF.",SOLIDARIDAD EL SALADO (U HAB),IZTAPALAPA,19.37319799985,-99.00503199978
SECUNDARIA GENERAL - JOSE CALVO SAUCEDO,"ESTAÑO Y SORPRESA, FELIPE ANGELES, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",FELIPE ANGELES,VENUSTIANO CARRANZA,19.45183987687,-99.11093857217
PRIMARIA GENERAL - CUAHILAMA,"JARDIN LAZARO CARDENAS S/N PUEBLO, SANTA CRUZ ACALPIXCA, DELEGACION XOCHIMILCO, MEXICO DF.",SANTA CRUZ ACALPIXCA (PBLO),XOCHIMILCO,19.24467722164,-99.07753301025
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - OLINCAL,"MONTE MORELOS NO 24, SAN LUCAS XOCHIMANCA, DELEGACION XOCHIMILCO, MEXICO DF.",SAN LUCAS XOCHIMANCA (PBLO),XOCHIMILCO,19.24151900015,-99.10901700013
SECUNDARIA GENERAL - FRIDA KAHLO,"SAN JUANICO Y PERIFERICO, AMPL GABRIEL HERNANDEZ, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",GABRIEL HERNANDEZ (AMPL) I,GUSTAVO A. MADERO,19.5043306032,-99.0966229528
PRIMARIA GENERAL - PEDRO ROMERO DE TERREROS,"MITLA Y CUICULCO NO 650, LETRAN VALLE, DELEGACION BENITO JUAREZ, MEXICO DF..",LETRAN VALLE,BENITO JUAREZ,19.37679300021053,-99.15033800015038
"LACTANTE, MATERNAL Y PREESCOLAR - CENDI SEP NO 16 JEAN PIAGET","SARATOGA NO 910, PORTALES, DELEGACION BENITO JUAREZ, MEXICO DF..",PORTALES III,BENITO JUAREZ,19.36232999997151,-99.15217699993804
PRIMARIA GENERAL - TURQUIA,"AV 507 PLAZA 1, U SAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",SAN JUAN DE ARAGON 1A SECCION (U HAB) I,GUSTAVO A. MADERO,19.45513600006,-99.09652599988
PRIMARIA GENERAL - REPUBLICA DE GUATEMALA,"MELCHOR OCAMPO NO 20, U HAB VIVEROS DE COYOACAN, DELEGACION COYOACAN, MEXICO DF.",DEL CARMEN,COYOACAN,19.35442499979124,-99.16814999999735
PRIMARIA GENERAL - CENTENARIO DE JUAREZ,"AV DEL HUIZACHE S/N, NUEVA DIAZ ORDAZ, DELEGACION COYOACAN, MEXICO DF.",AJUSCO HUAYAMILPAS,COYOACAN,19.3254719995353,-99.14872899993536
PRIMARIA GENERAL - ESTADO DE SONORA,"WAGNER NO 34, EX-HIPODROMO DE PERALVILLO, DELEGACION CUAUHTEMOC, MEXICO DF.",EX HIPODROMO DE PERALVILLO,CUAUHTEMOC,19.45609999980846,-99.13193900002535
SECUNDARIA GENERAL - JOSE VASCONCELOS,"SABINO NO 135, SANTA MARIA LA RIBERA, DELEGACION CUAUHTEMOC, MEXICO DF.",SANTA MARIA LA RIBERA II,CUAUHTEMOC,19.44801999971807,-99.16006999991832
PRIMARIA PARA ADULTOS - PRIMERO DE MAYO,"ARCOS DE BELEN NO 45, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF.",DOCTORES I,CUAUHTEMOC,19.42709599982156,-99.14650499992402
PRIMARIA GENERAL - REPUBLICA DE BOLIVIA,"TRES GUERRAS NO 17, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF.",CENTRO VIII,CUAUHTEMOC,19.42930999990359,-99.1510300002683
PRIMARIA GENERAL - GRAL. HERMINIO CHAVARRIA,"VENUSTIANO CARRANZA NO.34, Z U E SANTA MARIA AZTAHUACAN, DELEGACION IZTAPALAPA, MEXICO DF.",SANTA MARIA AZTAHUACAN (EJ) I,IZTAPALAPA,19.3561377389,-99.03352322792
SECUNDARIA GENERAL - MIGUEL SERVET,"CHILPANCINGO NORTE S/N, CONJ POPULAR HAB ERMITA ZARAGOZA, DELEGACION IZTAPALAPA, MEXICO DF.",ERMITA ZARAGOZA (U HAB) II,IZTAPALAPA,19.36416500003,-98.99482099997
PRIMARIA GENERAL - RICARDO GARCIA ZAMUDIO,"CALLE ORO NO.1, AMPLIACION SANTIAGO ACAHUALTEPEC, DELEGACION IZTAPALAPA, MEXICO DF.",2A AMPLIACION SANTIAGO ACAHUALTEPEC II,IZTAPALAPA,19.34781099993,-99.007567
PREESCOLAR GENERAL - PAPAKI,"CUAHUTEMOC ESQ. ALDAMA, SANTIAGO ACAHUALTEPEC, DELEGACION IZTAPALAPA, MEXICO DF.",1A AMPLIACION SANTIAGO ACAHUALTEPEC,IZTAPALAPA,19.35099124466,-99.00422254811
SECUNDARIA GENERAL - IZTAPALAPA,"JOSE TRINIDAD SALGADO NO 20, JUAN ESCUTIA, DELEGACION IZTAPALAPA, MEXICO DF.",JUAN ESCUTIA I,IZTAPALAPA,19.39599926795,-99.04958223073
PRIMARIA GENERAL - FRANCISCO VILLA,"C.CIUDAD JUAREZ NO.50, VILLA FRANCISCO, DELEGACION IZTAPALAPA, MEXICO DF.",FRANCISCO VILLA,IZTAPALAPA,19.33913200023,-99.06108500003
PRIMARIA GENERAL - ARTURO ROSENBLUETH,"MATAMOROS NO.1, LOMAS DE ZARAGOZA, DELEGACION IZTAPALAPA, MEXICO DF.",LOMAS DE ZARAGOZA,IZTAPALAPA,19.3525100001,-98.99612099997
PRIMARIA GENERAL - ESTHER R. MACEDA,"ALLENDE NO.86, SAN PEDRO, DELEGACION IZTAPALAPA, MEXICO DF.",SAN PEDRO (BARR),IZTAPALAPA,19.36281728621,-99.08811290308
PRIMARIA GENERAL - CENTENARIO DE LA RESTAURACION DE LA REPUBLICA,"AVENIDA JUAREZ NO.128, PROGRESISTA, DELEGACION IZTAPALAPA, MEXICO DF.",PROGRESISTA,IZTAPALAPA,19.35773399956,-99.06624599993
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - ANGELINA CORTES SILVA DE GAMBOA,"SILOS NO 54, MINERVA, DELEGACION IZTAPALAPA, MEXICO DF.",LOS REYES (PBLO),IZTAPALAPA,19.34785591249,-99.11029644001
TELESECUNDARIA 122,"JUAN SANCHEZ AZCONA NUM 1705, DEL VALLE, DELEGACION BENITO JUAREZ, MEXICO DF..",DEL VALLE VII,BENITO JUAREZ,19.37023600019393,-99.165882000066
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - PILTZINTLI,"GRANADA S/N, MIRAVALLE, DELEGACION IZTAPALAPA, MEXICO DF.",SANTA MARIA TOMATLAN (PBLO),IZTAPALAPA,19.32622869583,-99.10178489086
SECUNDARIA GENERAL - TEOTIHUACAN,"BILBAO Y VERIN, CERRO DE LA ESTRELLA, DELEGACION IZTAPALAPA, MEXICO DF.",SAN NICOLAS TOLENTINO I,IZTAPALAPA,19.3279452706,-99.074782
PRIMARIA GENERAL - MACUILXOCHITZIN,"EL MANTO S/N, BUENAVISTA, DELEGACION IZTAPALAPA, MEXICO DF.",BUENAVISTA I,IZTAPALAPA,19.3294899999,-99.02750399994
PRIMARIA GENERAL - PROFR. MANUEL S. HIDALGO,"FFCC NALES Y AV DE LAS CULTURAS, UNIDAD INFONAVIT EL ROSARIO, DELEGACION AZCAPOTZALCO, MEXICO DF.",MANUEL RIVERA ANAYA CROC I (U HAB),AZCAPOTZALCO,19.50950921289907,-99.19195057199364
PREESCOLAR GENERAL - RUDYARD KIPLING,"HIDROGENO S/N, UNIDAD INFONAVIT EL ROSARIO, DELEGACION AZCAPOTZALCO, MEXICO DF.",EL ROSARIO C (U HAB),AZCAPOTZALCO,19.50941072516172,-99.20160249577656
SECUNDARIA GENERAL - SR. DN. VENUSTIANO CARRANZA,"AV CUITLAHUAC Y CEYLAN, COSMOPOLITA, DELEGACION AZCAPOTZALCO, MEXICO DF.",SAN BERNABE (BARR),AZCAPOTZALCO,19.46901899977509,-99.17359999995368
PREESCOLAR GENERAL - TLATILCO,"CLAVELINAS NO 83, NUEVA SANTA MARIA, DELEGACION AZCAPOTZALCO, MEXICO DF.",NUEVA SANTA MARIA,AZCAPOTZALCO,19.46427206286307,-99.1633260843058
PRIMARIA GENERAL - 14 DE JULIO,"PRIV  JORULLO S/N, DEL GAS, DELEGACION AZCAPOTZALCO, MEXICO DF.",DEL GAS,AZCAPOTZALCO,19.47008199998913,-99.15724799985776
PRIMARIA GENERAL - PROFR. JUAN B. SALAZAR,"CALLE 23 S/N ENTRE 28 Y PROGRESO, PROGRESO NACIONAL, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",PROGRESO NACIONAL II,GUSTAVO A. MADERO,19.51772896043,-99.15435974968
PRIMARIA GENERAL - GRAL. FELIPE ANGELES,"PLOMEROS S/N ESQ EDUARDO MOLINA, MICHOACANA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.",MICHOACANA,VENUSTIANO CARRANZA,19.44673756678,-99.11163459432
PREESCOLAR GENERAL - LEON GUZMAN,"ERNESTO P URUCHURTU 89, COLONIA OLIVAR DEL CONDE 2A SECCION, DELEGACION ALVARO OBREGON, MEXICO DF.",OLIVAR DEL CONDE 2DA SECCION I,ALVARO OBREGON,19.37181299984474,-99.2134680001368
PRIMARIA GENERAL - JOSE ANTONIO TORRES,"CALZ RICARDO FLORES MAGON NO 247, UNIDAD NONOALCO TLATELOLCO, DELEGACION CUAUHTEMOC, MEXICO DF.",SANTA MARIA LA RIBERA I,CUAUHTEMOC,19.45475599997924,-99.15764700012272
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - JOSE MARIA COVIAN MIMENZA,"PLAZA ABASOLO NO 6, GUERRERO, DELEGACION CUAUHTEMOC, MEXICO DF.",BUENAVISTA I,CUAUHTEMOC,19.44960999992353,-99.1472020000663
PRIMARIA GENERAL - AUGUSTO CESAR SANDINO,"CEDRO NO 348, SANTA MARIA LA RIBERA, DELEGACION CUAUHTEMOC, MEXICO DF.",ATLAMPA,CUAUHTEMOC,19.45723399996727,-99.16080600001912
SECUNDARIA GENERAL - SOLEDAD ANAYA SOLORZANO,"CORDOBA NO 68, ROMA NORTE, DELEGACION CUAUHTEMOC, MEXICO DF.",ROMA NORTE II,CUAUHTEMOC,19.42090700013945,-99.1590780001706
TELESECUNDARIA 76,"AV CENTRAL MANZ 1 LOTE 5, SAN JOSE DE LA ESCALERA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",SAN JOSE DE LA ESCALERA,GUSTAVO A. MADERO,19.528336,-99.16568800005
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - ANGEL DE CAMPO,"PEMEX NO 11, INDUSTRIAL, DELEGACION GUSTAVO A. MADERO, MEXICO DF.",INDUSTRIAL II,GUSTAVO A. MADERO,19.47601800013,-99.1291420001
PREESCOLAR GENERAL - ITZAMATUL,"SATELITE Y  VENUS S/N, LOMAS DE LA ESTANCIA, DELEGACION IZTAPALAPA, MEXICO DF.",LOMAS DE LA ESTANCIA II,IZTAPALAPA,19.33838687088,-99.00791406243
PREESCOLAR GENERAL - ZOFAI,"CERRADA DE PLUTON S/N, LOMAS DE LA ESTANCIA, DELEGACION IZTAPALAPA, MEXICO DF.",LOMAS DE LA ESTANCIA II,IZTAPALAPA,19.33700485336,-99.00886028139
PRIMARIA GENERAL - CESAR VALLEJO,"CIHUATL Y TLASCANES, RICARDO FLORES MAGON, DELEGACION IZTAPALAPA, MEXICO DF.",RICARDO FLORES MAGON,IZTAPALAPA,19.35355841543,-99.09738274667
PREESCOLAR GENERAL - ANTONIO VIVALDI,"SAN JOSE CAPULA Y RINC. GOLONDRINA, COLONIA SAN JOSE CAPULA O GOLONDRINAS, DELEGACION ALVARO OBREGON, MEXICO DF.",GOLONDRINAS,ALVARO OBREGON,19.37775300018977,-99.21559300010864
SECUNDARIA GENERAL - PROFR. GABINO A. PALMA,"CORREGIDORA MADERO Y CORTES, COLONIA TLACOPAC, DELEGACION ALVARO OBREGON, MEXICO DF",TLACOPAC,ALVARO OBREGON,19.35426982777761,-99.19372572043947
PRIMARIA GENERAL - FUERZAS ARMADAS DE MEXICO,"REFORMA AGRARIA NO 1, UNIDAD HAB ISSFAM 1, DELEGACION TLALPAN, MEXICO DF.",ISSSFAM No. 1 (U HAB)-VILLA TLALPAN,TLALPAN,19.27854000005,-99.16399299998
PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - TSITSIKI,"CEHUANTEPEC S/N, LOS HORNOS, DELEGACION TLAHUAC, MEXICO DF.","MESA LOS HORNOS, TEXCALTENCO",TLALPAN,19.27533570119,-99.18462161586
SECUNDARIA FEDERAL,"PROL CONTOY S/N, CUCHILLA DE PADIERNA, DELEGACION TLALPAN, MEXICO DF.",HEROES DE PADIERNA II,TLALPAN,19.28051939303,-99.22024183578
